form_id,sample_number,establishment_id,establishment_number,project_code,collection_date,product_type,not_analyzed,not_analyzed_explain,salmonella_sp_analysis,salmonella_sp_analysis_canceled,salmonellae_mpn_g,salmonellae_mpn_g_canceled,salmonellae_mpn_combination,salmonella_quantitative_cfu_g,salmonella_quantitative_cfu_ml,salmonella_mpn_qualitative,campylobacter_analysis_1ml,campylobacter_analysis_1ml_canceled,campylobacter_analysis_30ml,campylobacter_analysis_30ml_canceled,aerobic_plate_count_mpn_ml,enterobacteriaceae_mpn_ml,aerobic_plate_count_mpn_100_sq_cm,enterobacteriaceae_mpn_100_sq_cm,aerobic_plate_count_mpn_g,collection_date_key,fiscal_year,salmonella_result,salmonella_analyzed,salmonella_positive,campylobacter_result,campylobacter_analyzed,campylobacter_positive,campylobacter_method,sample_key,sample_source_key
101316590,853244683,3890,P7264+V7264,HC_CH_CARC01,2016-03-25,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160325,2016,Negative,Y,0,Negative,Y,0,1 mL,101316590-853244683,0001
101317048,210211353,4161,P1294+V1294,HC_CH_CARC01,2016-03-25,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160325,2016,Negative,Y,0,Negative,Y,0,1 mL,101317048-210211353,0001
101318679,590315377,4568,P1353,HC_CH_CARC01,2016-03-25,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160325,2016,Negative,Y,0,Negative,Y,0,1 mL,101318679-590315377,0001
101319447,210211357,3770,M13556+P13556,HC_CPT_LBW01,2016-03-25,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160325,2016,Negative,Y,0,Negative,Y,0,1 mL,101319447-210211357,0010
101319454,210211345,3770,M13556+P13556,HC_CH_CARC01,2016-03-25,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160325,2016,Negative,Y,0,Negative,Y,0,1 mL,101319454-210211345,0001
101322153,590315379,123767,P44935,HC_CPT_LBW01,2016-03-25,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160325,2016,Negative,Y,0,Negative,Y,0,1 mL,101322153-590315379,0010
101323245,210211355,2278,P2178,HC_CH_CARC01,2016-03-25,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160325,2016,Negative,Y,0,Negative,Y,0,1 mL,101323245-210211355,0001
101331874,210211344,4490,P522,HC_CH_CARC01,2016-03-25,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160325,2016,Negative,Y,0,Negative,Y,0,1 mL,101331874-210211344,0001
101333102,210211348,2111,P17340,HC_CPT_LBW01,2016-03-25,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160325,2016,Negative,Y,0,Negative,Y,0,1 mL,101333102-210211348,0008
101335563,853244684,127096,M45511+P45511,HC_CPT_LBW01,2016-03-25,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160325,2016,Negative,Y,0,Negative,Y,0,1 mL,101335563-853244684,0010
101337709,853244681,581,M737+P737,HC_CPT_LBW01,2016-03-25,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160325,2016,Negative,Y,0,Negative,Y,0,1 mL,101337709-853244681,0010
101338513,590315383,2477,P39,HC_CH_CARC01,2016-03-25,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160325,2016,Negative,Y,0,Negative,Y,0,1 mL,101338513-590315383,0001
101339235,210211356,10497,M32133+P32133,HC_CPT_LBW01,2016-03-25,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160325,2016,Negative,Y,0,Negative,Y,0,1 mL,101339235-210211356,0008
101336688,853244799,12362,P855D,HC_CPT_LBW01,2016-03-27,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160327,2016,Negative,Y,0,Negative,Y,0,1 mL,101336688-853244799,0010
101316514,210211628,126027,P46091,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101316514-210211628,0001
101316593,853244790,3890,P7264+V7264,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101316593-853244790,0001
101316821,590315605,4516,P7342+V7342,HC_CPT_LBW01,2016-03-28,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101316821-590315605,0010
101316898,210211645,5648,M2888+P2888,HC_CH_COM01,2016-03-28,b. raw chicken sausage (including links and sausage patties),00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,30 mL,101316898-210211645,0008
101316901,590315623,4541,P341,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101316901-590315623,0001
101317037,590315849,4420,P19688+V19688,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101317037-590315849,0001
101317194,853244791,124238,M45134+P45134,HC_CPT_LBW01,2016-03-28,a. Breast,00,,Positive,,,,,,,,Negative,,,,,,,,,20160328,2016,Positive,Y,1,Negative,Y,0,1 mL,101317194-853244791,0010
101317198,210211638,124238,M45134+P45134,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101317198-210211638,0001
101317990,590315616,126846,P46431,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Positive,,,,,,,,,20160328,2016,Negative,Y,0,Positive,Y,1,1 mL,101317990-590315616,0001
101318464,853244938,4499,P6651,HC_CPT_LBW01,2016-03-28,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101318464-853244938,0010
101318560,210211826,4540,P320,HC_CPT_LBW01,2016-03-28,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101318560-210211826,0010
101318644,210211636,6972,P529+V529,HC_CPT_LBW01,2016-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101318644-210211636,0010
101318652,590315821,2,P32,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101318652-590315821,0001
101318663,590315606,564,P687,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101318663-590315606,0001
101318713,853244787,4485,M17250+P6+V6,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101318713-853244787,0001
101319965,853244933,41,P1250,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101319965-853244933,0001
101320119,853244935,6036,P6164A,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101320119-853244935,0001
101320282,210211824,3752,P13369+V13369,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101320282-210211824,0001
101320317,853244796,727,M17980+P17980,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101320317-853244796,0001
101320450,590315627,39,P910,HC_CPT_LBW01,2016-03-28,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101320450-590315627,0010
101320689,853244801,4495,P1317+V1317,HC_CPT_LBW01,2016-03-28,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101320689-853244801,0010
101321379,853244939,3858,P1009,HC_CPT_LBW01,2016-03-28,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101321379-853244939,0010
101321512,590315621,5204,P2882,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101321512-590315621,0001
101321589,590315638,5721,M4934+P4934,HC_CH_COM01,2016-03-28,a. ground chicken,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,30 mL,101321589-590315638,0008
101323393,590315855,4554,P247,HC_CPT_LBW01,2016-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101323393-590315855,0010
101324413,590315639,7674,P312A,HC_TU_COM01,2016-03-28,a. ground turkey,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,30 mL,101324413-590315639,0009
101324636,210211840,3873,M5842+P5842+V5842,HC_CPT_LBW01,2016-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101324636-210211840,0010
101324958,853244931,3680,M7089+P7089,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101324958-853244931,0001
101325330,210211640,124228,P45131,HC_TU_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101325330-210211640,0003
101326698,853244957,2967,M18866+P551,HC_TU_COM01,2016-03-28,a. ground turkey,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,30 mL,101326698-853244957,0009
101329572,853244797,656,M7428+P7428+V7428,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101329572-853244797,0001
101330115,210211845,2351,P7927,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101330115-210211845,0001
101331562,210211821,63,P2686,HC_CPT_LBW01,2016-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101331562-210211821,0010
101331585,853244922,72,P6505,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101331585-853244922,0001
101331880,590315609,4490,P522,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101331880-590315609,0001
101333844,210211633,13360,M39891+P39891,HC_CPT_LBW01,2016-03-28,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101333844-210211633,0008
101334565,590315617,750,P19128,HC_CH_CARC01,2016-03-28,,00,,Positive,,,,,,,,Negative,,,,,,,,,20160328,2016,Positive,Y,1,Negative,Y,0,1 mL,101334565-590315617,0001
101334571,590315602,3356,M4653A+P4653A+V4653A,HC_CPT_LBW01,2016-03-28,b. Leg,00,,Negative,,,,,,,,Positive,,,,,,,,,20160328,2016,Negative,Y,0,Positive,Y,1,1 mL,101334571-590315602,0010
101335553,853244951,4340,M13432A+P13432A,HC_CPT_LBW01,2016-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101335553-853244951,0010
101336282,210211625,127254,M45565+P45565,HC_CPT_LBW01,2016-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101336282-210211625,0010
101337177,853244794,3,P40,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101337177-853244794,0001
101337303,853244784,6112,M9230+P9230,HC_TU_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101337303-853244784,0003
101337551,590315620,577,P419,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101337551-590315620,0001
101337821,853244793,3833,P165H,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101337821-853244793,0001
101338133,590315624,2236,P146,HC_CPT_LBW01,2016-03-28,c. Wing,00,,Positive,,,,,,,,Negative,,,,,,,,,20160328,2016,Positive,Y,1,Negative,Y,0,1 mL,101338133-590315624,0008
101338160,853244795,2236,P146,HC_CPT_LBW01,2016-03-28,a. Breast,00,,Positive,,,,,,,,Negative,,,,,,,,,20160328,2016,Positive,Y,1,Negative,Y,0,1 mL,101338160-853244795,0010
101338240,210211622,123883,M44976+P44976,HC_CPT_LBW01,2016-03-28,b. Leg,00,,Negative,,,,,,,,Positive,,,,,,,,,20160328,2016,Negative,Y,0,Positive,Y,1,1 mL,101338240-210211622,0010
101338819,590315851,4518,P7485+V7485,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101338819-590315851,0001
101338855,590315619,4538,P164,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101338855-590315619,0001
101338880,853244789,1906,M810+P810,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101338880-853244789,0001
101338886,210211618,586,P1201,HC_CPT_LBW01,2016-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101338886-210211618,0010
101338900,590315600,3431,P7669,HC_TU_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101338900-590315600,0003
101339391,853244802,9259,M27389+P27389+V27389,HC_CPT_LBW01,2016-03-28,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101339391-853244802,0010
101339505,590315611,5333,P7632,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101339505-590315611,0001
101339520,853244788,2197,P20245,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101339520-853244788,0001
101339784,590315633,2846,M6790+P1358,HC_CH_COM01,2016-03-28,a. ground chicken,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,30 mL,101339784-590315633,0008
101340029,590315785,48,P1284,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101340029-590315785,0001
101340060,590315601,8371,P22000,HC_TU_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101340060-590315601,0003
101340076,210211613,3839,P550,HC_CPT_LBW01,2016-03-28,c. Wing,00,,Positive,,,,,,,,Negative,,,,,,,,,20160328,2016,Positive,Y,1,Negative,Y,0,1 mL,101340076-210211613,0010
101340083,210211644,496,M18726+P18726,HC_CH_COM01,2016-03-28,b. raw chicken sausage (including links and sausage patties),00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,30 mL,101340083-210211644,0008
101340145,853244805,2948,M27266+P403,HC_TU_COM01,2016-03-28,a. ground turkey,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,30 mL,101340145-853244805,0009
101340214,853244798,72,P6505,HC_CPT_LBW01,2016-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101340214-853244798,0010
101340224,590315614,4530,P18557,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101340224-590315614,0001
101340248,590315635,2966,P544A+V544,HC_TU_COM01,2016-03-28,a. ground turkey,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,30 mL,101340248-590315635,0009
101340377,853244806,9126,M27505+P27505,HC_CH_COM01,2016-03-28,a. ground chicken,00,,Negative,,,,,,,,Negative,,Positive,,,,,,,20160328,2016,Negative,Y,0,Positive,Y,1,30 mL,101340377-853244806,0008
101340381,853244807,9521,M31860+P31860,HC_CH_COM01,2016-03-28,b. raw chicken sausage (including links and sausage patties),00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,30 mL,101340381-853244807,0008
101340447,210211607,4487,P308,HC_CPT_LBW01,2016-03-28,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101340447-210211607,0010
101340936,590315646,6098,M8276+P8276,HC_CH_COM01,2016-03-28,c. raw chicken burger patties,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,30 mL,101340936-590315646,0008
101341039,210211630,3851,P208+V208,HC_CH_CARC01,2016-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160328,2016,Negative,Y,0,Negative,Y,0,1 mL,101341039-210211630,0001
101316373,210212095,727,M17980+P17980,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101316373-210212095,0001
101316402,210211843,2526,P1241,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101316402-210211843,0001
101316418,853244930,2249,M667+P667,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101316418-853244930,0001
101316465,590315873,2279,P2186,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101316465-590315873,0001
101316525,210211828,562,P445,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101316525-210211828,0001
101316538,590315872,578,P510,HC_CPT_LBW01,2016-03-29,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101316538-590315872,0010
101316565,210211849,3851,P208+V208,HC_CPT_LBW01,2016-03-29,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101316565-210211849,0010
101317001,590315818,6025,P6058,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101317001-590315818,0001
101317169,210211819,3846,P72,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101317169-210211819,0001
101317635,210211861,123883,M44976+P44976,HC_CH_COM01,2016-03-29,c. raw chicken burger patties,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,30 mL,101317635-210211861,0008
101317818,210211853,1668,M5916+P5916+V5916,HC_CH_COM01,2016-03-29,b. raw chicken sausage (including links and sausage patties),00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,30 mL,101317818-210211853,0008
101317956,853244948,2251,P806,HC_CPT_LBW01,2016-03-29,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101317956-853244948,0010
101318063,590315877,2501,P286,HC_TU_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101318063-590315877,0003
101318164,853245184,2197,P20245,HC_CPT_LBW01,2016-03-29,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101318164-853245184,0010
101318176,590315866,4521,M9141+P9141,HC_CPT_LBW01,2016-03-29,a. Breast,00,,Positive,,,,,,,,Negative,,,,,,,,,20160329,2016,Positive,Y,1,Negative,Y,0,1 mL,101318176-590315866,0010
101318196,853245140,664,M7470+P7470,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101318196-853245140,0001
101318471,853245152,4499,P6651,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101318471-853245152,0001
101318571,590316099,126027,P46091,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101318571-590316099,0001
101318572,210212101,696,P9197,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101318572-210212101,0001
101318601,853245151,3850,P165S+V165S,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101318601-853245151,0001
101318712,590315857,3906,P13584+V13584,HC_CPT_LBW01,2016-03-29,a. Breast,00,,Positive,,,,,,,,Positive,,,,,,,,,20160329,2016,Positive,Y,1,Positive,Y,1,1 mL,101318712-590315857,0010
101319120,853244937,13257,P33900+V33900,HC_CPT_LBW01,2016-03-29,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101319120-853244937,0010
101319976,210212106,4534,M19636+P19636,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,,,,,,,,,,20160329,2016,Negative,Y,0,,N,0,,101319976-210212106,0001
101320017,853244956,5704,M4846+P4846,HC_CH_COM01,2016-03-29,a. ground chicken,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,30 mL,101320017-853244956,0008
101320050,853245179,2643,P7769,HC_TU_COM01,2016-03-29,a. ground turkey,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,30 mL,101320050-853245179,0009
101320176,590315804,4783,M20322+P20322,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101320176-590315804,0001
101320430,590315869,7107,M8951+P8951+V8951,HC_CPT_LBW01,2016-03-29,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101320430-590315869,0010
101320602,590315823,2238,P171,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101320602-590315823,0001
101320693,853244936,4495,P1317+V1317,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101320693-853244936,0001
101321405,590316047,2264,P1249,HC_CPT_LBW01,2016-03-29,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101321405-590316047,0010
101321889,210211851,7591,M20935+P20935,HC_TU_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101321889-210211851,0003
101322010,210211817,12632,P34453,HC_CPT_LBW01,2016-03-29,a. Breast,00,,Positive,,,,,,,,Negative,,,,,,,,,20160329,2016,Positive,Y,1,Negative,Y,0,1 mL,101322010-210211817,0010
101322785,590315845,218,M18263+P18263,HC_CPT_LBW01,2016-03-29,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101322785-590315845,0008
101323701,210211837,5333,P7632,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101323701-210211837,0001
101323776,853244932,3841,P768+V768,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101323776-853244932,0001
101324516,853244952,3847,M112+P112,HC_CPT_LBW01,2016-03-29,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101324516-853244952,0010
101324890,590316079,3518,P20251,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101324890-590316079,0001
101325019,590315794,6421,P1304,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101325019-590315794,0001
101325092,590315827,2214,M2161+P3,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101325092-590315827,0001
101325853,853244947,1406,P18414,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101325853-853244947,0001
101325904,590315825,63,P2686,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101325904-590315825,0001
101326751,590315853,6390,P533,HC_CPT_LBW01,2016-03-29,b. Leg,00,,Positive,,,,,,,,Positive,,,,,,,,,20160329,2016,Positive,Y,1,Positive,Y,1,1 mL,101326751-590315853,0010
101327226,210211866,4513,P6616+V6616,EXP_CH_MSK01,2016-03-29,,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,30 mL,101327226-210211866,0008
101328112,210212088,2250,P764,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101328112-210212088,0001
101329470,590315842,4093,P19865+V19865,HC_CH_CARC01,2016-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20160329,2016,Negative,Y,0,Negative,Y,0,1 mL,101329470-590315842,0001
