form_id,sample_number,establishment_id,establishment_number,project_code,collection_date,product_type,not_analyzed,not_analyzed_explain,salmonella_sp_analysis,salmonella_sp_analysis_canceled,salmonellae_mpn_g,salmonellae_mpn_g_canceled,salmonellae_mpn_combination,salmonella_quantitative_cfu_g,salmonella_quantitative_cfu_ml,salmonella_mpn_qualitative,campylobacter_analysis_1ml,campylobacter_analysis_1ml_canceled,campylobacter_analysis_30ml,campylobacter_analysis_30ml_canceled,aerobic_plate_count_mpn_ml,enterobacteriaceae_mpn_ml,aerobic_plate_count_mpn_100_sq_cm,enterobacteriaceae_mpn_100_sq_cm,aerobic_plate_count_mpn_g,collection_date_key,fiscal_year,salmonella_result,salmonella_analyzed,salmonella_positive,campylobacter_result,campylobacter_analyzed,campylobacter_positive,campylobacter_method,salmonellae_mpn_g_value,salmonellae_mpn_g_censor,salmonella_quantitative_cfu_g_value,salmonella_quantitative_cfu_g_censor,salmonella_quantitative_cfu_ml_value,salmonella_quantitative_cfu_ml_censor,aerobic_plate_count_mpn_ml_value,aerobic_plate_count_mpn_ml_censor,aerobic_plate_count_mpn_g_value,aerobic_plate_count_mpn_g_censor,aerobic_plate_count_mpn_100_sq_cm_value,aerobic_plate_count_mpn_100_sq_cm_censor,enterobacteriaceae_mpn_ml_value,enterobacteriaceae_mpn_ml_censor,enterobacteriaceae_mpn_100_sq_cm_value,enterobacteriaceae_mpn_100_sq_cm_censor,sample_key,sample_source_key
102080175,210431422,9808,P32182,HC_CPT_LBW01,2018-11-14,b. Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20181114,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102080175-210431422,0010
102080186,853348949,4142,P218,HC_CH_CARC01,2018-11-14,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181114,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102080186-853348949,0001
102080215,210430765,4515,P6666,HC_CH_CARC01,2018-11-14,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181114,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102080215-210430765,0001
102080238,590517716,123881,P44974+V44974,HC_CH_CARC01,2018-11-14,,00,,Negative,,,,,,,,,,Positive,,,,,,,20181114,2019,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102080238-590517716,0001
102080418,853348981,2230,P18,HC_TU_CARC01,2018-11-14,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181114,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102080418-853348981,0003
102080420,210430848,651,M7345+P7345,EXP_TU_MSK01,2018-11-14,,00,,Negative,,,,,,,,,,Positive,,,,,,,20181114,2019,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102080420-210430848,0009
102080426,210431333,9831,M22094A+P22094A,HC_CH_COM01,2018-11-14,b. raw chicken sausage (including links and sausage patties),00,,Negative,,,,,,,,,,Negative,,,,,,,20181114,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102080426-210431333,0008
102080442,590517736,5131,P312,HC_TU_CARC01,2018-11-14,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181114,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102080442-590517736,0003
102080483,590517889,8862,M27297+P27297,LO_CPT_OT01,2018-11-14,"b. Whole liver (Note: collect only whole livers, not pieces of livers)",00,,Positive,,,,,,,,Positive,,,,,,,,,20181114,2019,Positive,Y,1,Positive,Y,1,1 mL,,,,,,,,,,,,,,,,,102080483-590517889,0010
102080833,210431171,4540,P320,HC_CH_CARC01,2018-11-14,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181114,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102080833-210431171,0001
102080874,210431337,3119,M8983+P8983,HC_TU_COM01,2018-11-14,b. raw turkey sausage (including links and sausage patties),00,,Negative,,,,,,,,,,Negative,,,,,,,20181114,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102080874-210431337,0009
102081105,210431303,48,P1284,F_CH_CARC01,2018-11-14,,00,,Negative,,,,,,,,,,,,,,,,,20181114,2019,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,102081105-210431303,0001
102063222,853349408,1000,M4406+P4406,LO_CPT_LBW01,2018-11-15,a. Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102063222-853349408,0010
102063524,590518287,2264,P1249,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102063524-590518287,0001
102063763,210431340,59,M2617+P2617,HC_TU_COM01,2018-11-15,b. raw turkey sausage (including links and sausage patties),00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102063763-210431340,0009
102063831,590518088,127429,M45638+P45638,HC_CH_COM01,2018-11-15,a. ground chicken,00,,Positive,,,,,,,,,,Negative,,,,,,,20181115,2019,Positive,Y,1,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102063831-590518088,0008
102063859,853349209,3873,M5842+P5842+V5842,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102063859-853349209,0001
102063890,590518275,3873,M5842+P5842+V5842,HC_CPT_LBW01,2018-11-15,c. Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102063890-590518275,0010
102063910,590518534,12425,M34227+P34227,HC_CPT_LBW01,2018-11-15,b. Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102063910-590518534,0010
102063988,210431318,6163495,P46166+V46166,LO_TU_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102063988-210431318,0003
102064165,590518086,4807,M751+P1049,HC_TU_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102064165-590518086,0003
102064175,853349226,4221,M4800+P4800+V4800,HC_CPT_LBW01,2018-11-15,a. Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102064175-853349226,0008
102064234,590518003,12513,M34145+P34145,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102064234-590518003,0001
102064476,853349195,2249,M667+P667,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102064476-853349195,0001
102064572,853349211,4493,P912,HC_CPT_LBW01,2018-11-15,a. Breast,00,,Positive,,,,,,,,,,Positive,,,,,,,20181115,2019,Positive,Y,1,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102064572-853349211,0010
102064592,210431338,3033,M5697+P5697+V5697,HC_CH_COM01,2018-11-15,"e. other raw comminuted chicken products (other non-breaded, non-battered comminuted products, but NOT including mechanically separated product)",00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102064592-210431338,0008
102064665,590518043,4514,P6638,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102064665-590518043,0001
102064931,210431163,2085,M10771+P10771,LO_CPT_LBW01,2018-11-15,a. Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102064931-210431163,0010
102065565,853349192,1840,P18978,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102065565-853349192,0001
102065652,590518090,2278,P2178,HC_CH_COM01,2018-11-15,a. ground chicken,00,,Positive,,,,,,,,,,Negative,,,,,,,20181115,2019,Positive,Y,1,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102065652-590518090,0008
102065960,210431118,2250,P764,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Positive,,,,,,,20181115,2019,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102065960-210431118,0001
102066719,853349204,665,M7900+P7900,HC_CPT_LBW01,2018-11-15,b. Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102066719-853349204,0010
102066929,210431165,6162776,P45910,HC_CPT_LBW01,2018-11-15,b. Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102066929-210431165,0010
102067070,590518021,5685,M4177+P4177+I4177,HC_CPT_LBW01,2018-11-15,b. Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102067070-590518021,0010
102067116,210431567,937,M4255+P4255,LO_CH_COM01,2018-11-15,b. raw sausage (including links and sausage patties),00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102067116-210431567,0008
102067524,210431472,5304,M6119+P6119,HC_CPT_LBW01,2018-11-15,a. Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102067524-210431472,0010
102067709,853349190,11336,M20251W+P20251W,HC_CPT_LBW01,2018-11-15,a. Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102067709-853349190,0010
102067720,853349332,4128,P325,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102067720-853349332,0001
102067792,853349337,32,P646,HC_CPT_LBW01,2018-11-15,a. Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102067792-853349337,0010
102067802,210431204,3877,M7048+P7048,HC_CPT_LBW01,2018-11-15,a. Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102067802-210431204,0010
102067890,590518004,6421,P1304,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102067890-590518004,0001
102067942,590518084,3362,M5533+P5533+V5533,HC_TU_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102067942-590518084,0003
102068071,853349199,2351,P7927,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102068071-853349199,0001
102068242,210431463,41,P1250,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Positive,,,,,,,20181115,2019,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102068242-210431463,0001
102068318,210431564,1384,P17966+V17966,RE_CH_CARC01,2018-11-15,,00,,Positive,,,,,,,,,,Positive,,,,,,,20181115,2019,Positive,Y,1,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102068318-210431564,0001
102068516,590518053,5309,P6137A,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102068516-590518053,0001
102068537,210431331,5724,M4989+P4989+V4989,LO_TU_COM01,2018-11-15,a. ground product,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102068537-210431331,0009
102068542,590518027,5724,M4989+P4989+V4989,HC_CPT_LBW01,2018-11-15,a. Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102068542-590518027,0010
102068824,210431282,3851,P208+V208,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102068824-210431282,0001
102069431,590518289,4513,P6616+V6616,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102069431-590518289,0001
102069664,210431134,7275,M18746+P18746,LO_CPT_LBW01,2018-11-15,a. Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102069664-210431134,0010
102069673,853349216,3880,M7100+P7100+V7100,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102069673-853349216,0001
102069729,590518012,4554,P247,HC_CPT_LBW01,2018-11-15,a. Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102069729-590518012,0010
102069738,853349339,4554,P247,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102069738-853349339,0001
102069786,853349227,4568,P1353,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102069786-853349227,0001
102070057,210431227,580,P713,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Positive,,,,,,,20181115,2019,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102070057-210431227,0001
102070178,210431167,4093,P19865+V19865,HC_CPT_LBW01,2018-11-15,b. Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102070178-210431167,0010
102070345,853349334,8,P170,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102070345-853349334,0001
102070405,590518078,11138,M4989A+P4989A+V4989A,LO_CPT_LBW01,2018-11-15,a. Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102070405-590518078,0010
102070468,210431284,5721,M4934+P4934,HC_CPT_LBW01,2018-11-15,b. Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102070468-210431284,0010
102070573,210431256,126027,P46091,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102070573-210431256,0001
102070586,590518070,13263,M39941+P39941,LO_CPT_QH01,2018-11-15,b. Quarter-carcass,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102070586-590518070,0010
102070590,210431217,727,M17980+P17980,HC_CPT_LBW01,2018-11-15,b. Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20181115,2019,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102070590-210431217,0010
102070717,210431321,6965,M190+P190+V190,HC_TU_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102070717-210431321,0003
102070734,853349217,4141,P206+V206,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102070734-853349217,0001
102070910,210431251,4487,P308,HC_CPT_LBW01,2018-11-15,b. Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102070910-210431251,0010
102071020,853349343,2230,P18,HC_TU_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102071020-853349343,0003
102071086,210431228,9773,M31979+P31979,HC_CPT_LBW01,2018-11-15,a. Breast,00,,Negative,,,,,,,,,,Positive,,,,,,,20181115,2019,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102071086-210431228,0010
102071231,210431181,7266,M18370+P18370,LO_CPT_LBW01,2018-11-15,a. Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102071231-210431181,0010
102071829,590518294,2969,M579+P579+V579,HC_TU_CARC01,2018-11-15,,00,,Positive,,,,,,,,,,Negative,,,,,,,20181115,2019,Positive,Y,1,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102071829-590518294,0003
102071892,590518093,4309,M13199+P13199,HC_CH_COM01,2018-11-15,b. raw chicken sausage (including links and sausage patties),00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102071892-590518093,0008
102071967,210431235,3852,P468,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Positive,,,,,,,20181115,2019,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102071967-210431235,0001
102072287,210431566,1016,M4445+P4445,LO_TU_COM01,2018-11-15,c. raw burger patties,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102072287-210431566,0009
102072382,210431316,7591,M20935+P20935,HC_TU_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102072382-210431316,0003
102072467,590518292,2279,P2186,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102072467-590518292,0001
102072628,590518296,6965,M190+P190+V190,HC_TU_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102072628-590518296,0003
102072930,590518023,4538,P164,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Positive,,,,,,,20181115,2019,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102072930-590518023,0001
102073500,210431279,4538,P164,HC_CPT_LBW01,2018-11-15,b. Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102073500-210431279,0010
102073754,590518010,4499,P6651,HC_CPT_LBW01,2018-11-15,a. Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102073754-590518010,0010
102073792,590518028,4436,M20088+P20088+V20088,HC_CPT_LBW01,2018-11-15,a. Breast,00,,Positive,,,,,,,,,,Negative,,,,,,,20181115,2019,Positive,Y,1,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102073792-590518028,0010
102073806,590518013,124532,M45179+P45179,HC_CPT_LBW01,2018-11-15,b. Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102073806-590518013,0010
102073809,590518024,124084,M45056+P45056,HC_CPT_LBW01,2018-11-15,b. Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20181115,2019,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102073809-590518024,0010
102073813,210431184,3570,P1315,HC_CPT_LBW01,2018-11-15,b. Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102073813-210431184,0010
102073846,590518047,3697,M8219+P8219,LO_CPT_LBW01,2018-11-15,b. Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20181115,2019,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102073846-590518047,0010
102073927,590518293,6847,M9977+P1325,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102073927-590518293,0001
102073965,590518006,4516,P7342+V7342,HC_CPT_LBW01,2018-11-15,c. Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20181115,2019,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102073965-590518006,0010
102074094,210431336,6162181,M45754+P45754,HC_CH_COM01,2018-11-15,a. ground chicken,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102074094-210431336,0008
102074475,210431445,4430,M19909+P19909,HC_CPT_LBW01,2018-11-15,b. Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102074475-210431445,0008
102074739,210431104,4526,P17500,HC_CPT_LBW01,2018-11-15,a. Breast,00,,Positive,,,,,,,,,,Negative,,,,,,,20181115,2019,Positive,Y,1,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102074739-210431104,0010
102074740,853349194,4526,P17500,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102074740-853349194,0001
102074768,853349340,4243,P7091,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102074768-853349340,0001
102074820,853349331,9469,M31877+P31877,HC_CPT_LBW01,2018-11-15,b. Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102074820-853349331,0010
102074925,210431241,4495,P1317+V1317,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102074925-210431241,0001
102074986,853349330,1271,M7834+P7834,HC_CH_COM01,2018-11-15,b. raw chicken sausage (including links and sausage patties),00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102074986-853349330,0008
102075116,210431216,12741,M34571+P34571,LO_CPT_LBW01,2018-11-15,a. Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102075116-210431216,0008
102075604,590518005,12414,M34289+P34289+V34289,LO_CPT_LBW01,2018-11-15,c. Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102075604-590518005,0010
102075664,590518067,13257,P33900+V33900,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102075664-590518067,0001
102075884,590518083,2236,P146,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102075884-590518083,0001
102076430,590518095,124559,P9378+V9378,LO_CPT_OT01,2018-11-15,e. Gizzard (split),00,,Positive,,,,,,,,Negative,,,,,,,,,20181115,2019,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,102076430-590518095,0010
102076444,853349203,2236,P146,HC_CPT_LBW01,2018-11-15,a. Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102076444-853349203,0010
102076575,590518285,2214,M2161+P3,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102076575-590518285,0001
102076709,590518002,3906,P13584+V13584,HC_CPT_LBW01,2018-11-15,a. Breast,00,,Negative,,,,,,,,,,Positive,,,,,,,20181115,2019,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102076709-590518002,0010
102076794,210431128,3356,M4653A+P4653A+V4653A,HC_CH_CARC01,2018-11-15,,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102076794-210431128,0001
102076882,210431258,123767,P44935,HC_CPT_LBW01,2018-11-15,a. Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102076882-210431258,0010
102076883,210431244,13729,P40183,HC_CPT_LBW01,2018-11-15,a. Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102076883-210431244,0010
102077179,210431456,6163988,M51354+P51354,HC_CPT_LBW01,2018-11-15,b. Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20181115,2019,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102077179-210431456,0010
