form_id,sample_number,establishment_id,establishment_number,establishment_state,project_code,collection_date,product_type,not_analyzed,not_analyzed_explain,salmonella_sp_analysis,salmonella_sp_analysis_canceled,salmonellae_mpn_g,salmonellae_mpn_g_canceled,salmonellae_mpn_combination,salmonella_quantitative_cfu_g,salmonella_quantitative_cfu_ml,salmonella_mpn_qualitative,campylobacter_analysis_1ml,campylobacter_analysis_1ml_canceled,campylobacter_analysis_30ml,campylobacter_analysis_30ml_canceled,aerobic_plate_count_mpn_ml,enterobacteriaceae_mpn_ml,aerobic_plate_count_mpn_100_sq_cm,enterobacteriaceae_mpn_100_sq_cm,aerobic_plate_count_mpn_g,collection_date_key,fiscal_year,salmonella_result,salmonella_analyzed,salmonella_positive,campylobacter_result,campylobacter_analyzed,campylobacter_positive,campylobacter_method,salmonellae_mpn_g_value,salmonellae_mpn_g_censor,salmonella_quantitative_cfu_g_value,salmonella_quantitative_cfu_g_censor,salmonella_quantitative_cfu_ml_value,salmonella_quantitative_cfu_ml_censor,aerobic_plate_count_mpn_ml_value,aerobic_plate_count_mpn_ml_censor,aerobic_plate_count_mpn_g_value,aerobic_plate_count_mpn_g_censor,aerobic_plate_count_mpn_100_sq_cm_value,aerobic_plate_count_mpn_100_sq_cm_censor,enterobacteriaceae_mpn_ml_value,enterobacteriaceae_mpn_ml_censor,enterobacteriaceae_mpn_100_sq_cm_value,enterobacteriaceae_mpn_100_sq_cm_censor,sample_key,sample_source_key
101129232,853214992,2526,P1241,IN,HC_CH_CARC01,2015-07-06,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150706,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101129232-853214992,0001
101129308,590269731,2238,P171,MD,HC_CH_CARC01,2015-07-06,,00,,Positive,,,,,,,,Positive,,,,,,,,,20150706,2015,Positive,Y,1,Positive,Y,1,1 mL,,,,,,,,,,,,,,,,,101129308-590269731,0001
101129505,853214996,6058,M6308A+P6308A,OR,HC_CH_COM01,2015-07-06,a. ground chicken,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20150706,2015,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,101129505-853214996,0008
101129600,590269721,2236,P146,VA,HC_CPT_LBW01,2015-07-06,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20150706,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101129600-590269721,0010
101129660,853214994,2967,M18866+P551,MN,HC_TU_COM01,2015-07-06,a. ground turkey,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20150706,2015,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,101129660-853214994,0009
101129662,853214986,4487,P308,MS,HC_CH_CARC01,2015-07-06,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150706,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101129662-853214986,0001
101129664,853214993,4487,P308,MS,HC_CPT_LBW01,2015-07-06,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20150706,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101129664-853214993,0010
101129904,590269714,4807,M751+P1049,UT,HC_TU_CARC01,2015-07-06,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150706,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101129904-590269714,0003
101129915,590270076,651,M7345+P7345,NC,HC_TU_COM01,2015-07-06,a. ground turkey,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20150706,2015,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,101129915-590270076,0009
101129976,590269737,6708,M9516+P9516,PA,HC_CH_COM01,2015-07-06,a. ground chicken,00,,Negative,,,,,,,,Positive,,Positive,,,,,,,20150706,2015,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,101129976-590269737,0008
101130039,853214983,9259,M27389+P27389+V27389,CA,HC_TU_CARC01,2015-07-06,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150706,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130039-853214983,0003
101130260,590270027,4499,P6651,TN,HC_CH_CARC01,2015-07-06,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150706,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130260-590270027,0001
101130295,853215080,4512,P6510,MS,HC_CPT_LBW01,2015-07-06,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20150706,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130295-853215080,0010
101130321,590270029,44,P1257,GA,HC_CH_CARC01,2015-07-06,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150706,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130321-590270029,0001
101130327,210162646,44,P1257,GA,HC_CPT_LBW01,2015-07-06,a. Breast,00,,Positive,,,,,,,,Negative,,,,,,,,,20150706,2015,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130327-210162646,0008
101130456,853215091,3842,M13289+P963,AR,HC_TU_COM01,2015-07-06,a. ground turkey,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20150706,2015,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,101130456-853215091,0009
101130475,590270018,685,M9070+P9070,SC,HC_TU_CARC01,2015-07-06,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150706,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130475-590270018,0003
101128081,210162639,124055,P45045,CO,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101128081-210162639,0001
101128147,853215378,2197,P20245,KY,HC_CPT_LBW01,2015-07-07,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101128147-853215378,0010
101128194,853215076,3841,P768+V768,AR,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101128194-853215076,0001
101128230,590270416,39,P910,GA,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101128230-590270416,0001
101128263,853215068,3,P40,GA,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101128263-853215068,0001
101128294,590270082,1274,M7854+P7854,NJ,HC_CH_COM01,2015-07-07,b. raw chicken sausage (including links and sausage patties),00,,Positive,,,,,,,,Negative,,Negative,,,,,,,20150707,2015,Positive,Y,1,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,101128294-590270082,0008
101128298,590270041,2214,M2161+P3,DE,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101128298-590270041,0001
101128504,210162670,2969,M579+P579+V579,MN,EXP_TU_MSK01,2015-07-07,,00,,Negative,,,,,,,,Negative,,Positive,,,,,,,20150707,2015,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,101128504-210162670,0009
101128685,210162650,133,P7374,PR,HC_CPT_LBW01,2015-07-07,a. Breast,00,,Negative,,,,,,,,Positive,,,,,,,,,20150707,2015,Negative,Y,0,Positive,Y,1,1 mL,,,,,,,,,,,,,,,,,101128685-210162650,0010
101128732,590270071,567,M7478+P1,NC,HC_CPT_LBW01,2015-07-07,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101128732-590270071,0010
101128787,853215372,2267,P1318,DE,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101128787-853215372,0001
101128951,590270433,664,M7470+P7470,NC,HC_CPT_LBW01,2015-07-07,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101128951-590270433,0010
101129014,853215366,4491,P559,AL,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101129014-853215366,0001
101129115,210162663,9551,P1096A,VA,HC_TU_COM01,2015-07-07,a. ground turkey,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,101129115-210162663,0009
101129118,590270037,578,P510,NC,HC_CPT_LBW01,2015-07-07,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101129118-590270037,0010
101129120,210162658,3362,M5533+P5533+V5533,IA,HC_TU_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101129120-210162658,0003
101129139,853215078,586,P1201,NC,HC_CPT_LBW01,2015-07-07,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101129139-853215078,0010
101129165,590270058,3901,M13456+P13456+V13456,AR,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101129165-590270058,0001
101129176,210162635,750,P19128,NC,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101129176-210162635,0001
101129205,590270080,2948,M27266+P403,MN,HC_TU_COM01,2015-07-07,a. ground turkey,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,101129205-590270080,0009
101129353,210162672,1831,M18388+P18388,MA,HC_CH_COM01,2015-07-07,b. raw chicken sausage (including links and sausage patties),00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,101129353-210162672,0008
101129379,853215071,4236,P7044,TX,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101129379-853215071,0001
101129389,590270046,8,P170,GA,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101129389-590270046,0001
101129444,853215070,3853,P481,AR,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101129444-853215070,0001
101129579,590270074,124084,M45056+P45056,CA,HC_CPT_LBW01,2015-07-07,b. Leg,00,,Positive,,,,,,,,Negative,,,,,,,,,20150707,2015,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101129579-590270074,0010
101129589,210162644,45,P1272,GA,HC_CPT_LBW01,2015-07-07,a. Breast,00,,Positive,,,,,,,,Negative,,,,,,,,,20150707,2015,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101129589-210162644,0010
101129591,853215064,3886,P7174,AR,HC_TU_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101129591-853215064,0003
101129598,210162643,5687,M4181+P4181,CA,HC_CPT_LBW01,2015-07-07,a. Breast,00,,Positive,,,,,,,,Negative,,,,,,,,,20150707,2015,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101129598-210162643,0010
101129672,590270065,579,P622,NC,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101129672-590270065,0001
101129819,853215065,6488,P244+V244A,PA,HC_TU_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101129819-853215065,0003
101129823,853215090,6488,P244+V244A,PA,HC_TU_COM01,2015-07-07,a. ground turkey,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,101129823-853215090,0009
101129843,590270013,9337,M31727+P31727+V31727A,NY,HC_TU_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101129843-590270013,0003
101129895,853215066,6965,M190+P190+V190,WI,HC_TU_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101129895-853215066,0003
101129942,853215089,12570,M34193+P34193+V34193,CA,HC_CH_COM01,2015-07-07,a. ground chicken,00,,Positive,,0.036,,10000,,,Negative,Negative,,Negative,,,,,,,20150707,2015,Positive,Y,1,Negative,Y,0,30 mL,0.036,,,,,,,,,,,,,,,,101129942-853215089,0008
101129944,210162661,12570,M34193+P34193+V34193,CA,HC_TU_COM01,2015-07-07,a. ground turkey,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,101129944-210162661,0009
101130117,853215067,123881,P44974+V44974,NJ,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130117-853215067,0001
101130203,853215382,60,P2632,FL,HC_CPT_LBW01,2015-07-07,b. Leg,00,,Positive,,,,,,,,Positive,,,,,,,,,20150707,2015,Positive,Y,1,Positive,Y,1,1 mL,,,,,,,,,,,,,,,,,101130203-853215382,0010
101130225,590270054,3851,P208+V208,AR,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130225-590270054,0001
101130245,853215360,4540,P320,MS,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130245-853215360,0001
101130250,853215081,2249,M667+P667,DE,HC_CPT_LBW01,2015-07-07,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130250-853215081,0010
101130275,590270043,4658,M8006+P6534,TN,HC_CPT_LBW01,2015-07-07,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130275-590270043,0008
101130353,590270078,7674,P312A,CA,HC_CH_COM01,2015-07-07,a. ground chicken,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,101130353-590270078,0008
101130386,210162679,5644,M2846+P2846+V2846A,CA,HC_CH_COM01,2015-07-07,b. raw chicken sausage (including links and sausage patties),00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,101130386-210162679,0008
101130426,853215358,2264,P1249,VA,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130426-853215358,0001
101130439,590270400,4507,P758,MS,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130439-590270400,0001
101130482,853215361,3570,P1315,MO,HC_CPT_LBW01,2015-07-07,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130482-853215361,0010
101130487,853215359,4490,P522,MS,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130487-853215359,0001
101130514,590270398,3833,P165H,OK,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130514-590270398,0001
101130565,853215363,32,P646,GA,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130565-853215363,0001
101130569,853215371,4506,P548,AL,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130569-853215371,0001
101130574,590270064,6421,P1304,PA,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130574-590270064,0001
101130577,590270051,4526,P17500,AL,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130577-590270051,0001
101130579,590270053,4526,P17500,AL,HC_CPT_LBW01,2015-07-07,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130579-590270053,0010
101130583,590270067,6972,P529+V529,WI,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130583-590270067,0001
101130593,590270030,126027,P46091,AR,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130593-590270030,0001
101130621,590270025,2,P32,GA,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130621-590270025,0001
101130629,590270024,734,P18285,SC,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130629-590270024,0001
101130643,853215077,3890,P7264+V7264,LA,HC_CPT_LBW01,2015-07-07,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130643-853215077,0010
101130653,590270075,3431,P7669,MN,HC_TU_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130653-590270075,0003
101130655,590270039,13729,P40183,NC,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130655-590270039,0001
101130688,590270033,4512,P6510,MS,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130688-590270033,0001
101130714,853215368,4534,M19636+P19636,TN,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130714-853215368,0001
101130715,853215087,9126,M27505+P27505,GA,HC_CH_COM01,2015-07-07,a. ground chicken,00,,Positive,,<0.03,,00000,,,Negative,Negative,,Negative,,,,,,,20150707,2015,Positive,Y,1,Negative,Y,0,30 mL,0.03,<,,,,,,,,,,,,,,,101130715-853215087,0008
101130725,590270069,3570,P1315,MO,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130725-590270069,0001
101130738,590270010,8371,P22000,NC,HC_TU_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130738-590270010,0003
101130754,590270023,2349,P7903,VA,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130754-590270023,0001
101130760,210162681,100,M6692+P6692,PR,HC_CH_COM01,2015-07-07,c. raw chicken burger patties,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,101130760-210162681,0008
101130765,853215069,3856,P705,AR,HC_CPT_LBW01,2015-07-07,b. Leg,00,,Positive,,,,,,,,Negative,,,,,,,,,20150707,2015,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130765-853215069,0008
101130784,590270066,4541,P341,AL,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130784-590270066,0001
101130852,590270068,3858,P1009,AR,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130852-590270068,0001
101130860,590270050,6530,M7559+P134+V7559,PA,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130860-590270050,0001
101130882,210162640,581,M737+P737,NC,HC_CPT_LBW01,2015-07-07,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130882-210162640,0010
101130884,590270072,2251,P806,VA,HC_CPT_LBW01,2015-07-07,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130884-590270072,0010
101130885,590270021,2251,P806,VA,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130885-590270021,0001
101130912,853215083,100412,M3367+P3367+V3367,MN,HC_TU_COM01,2015-07-07,a. ground turkey,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,101130912-853215083,0009
101130990,590270044,3856,P705,AR,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101130990-590270044,0001
101131014,590270061,2111,P17340,KY,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101131014-590270061,0001
101131063,590270056,13658,M40041+P40041,KY,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101131063-590270056,0001
101131064,853215073,13658,M40041+P40041,KY,HC_CPT_LBW01,2015-07-07,c. Wing,00,,Negative,,,,,,,,Positive,,,,,,,,,20150707,2015,Negative,Y,0,Positive,Y,1,1 mL,,,,,,,,,,,,,,,,,101131064-853215073,0010
101131078,210162665,3873,M5842+P5842+V5842,AR,HC_CH_COM01,2015-07-07,a. ground chicken,00,,Negative,,,,,,,,Negative,,Positive,,,,,,,20150707,2015,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,101131078-210162665,0008
101131119,590270006,651,M7345+P7345,NC,HC_TU_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101131119-590270006,0003
101131129,590270062,60,P2632,FL,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101131129-590270062,0001
101131305,210162652,3870,P5787,LA,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101131305-210162652,0001
101131531,210162676,2966,P544A+V544,MN,HC_TU_COM01,2015-07-07,a. ground turkey,00,,Positive,,,,,,,,Negative,,Negative,,,,,,,20150707,2015,Positive,Y,1,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,101131531-210162676,0009
101131598,853215088,6098,M8276+P8276,WA,HC_CH_COM01,2015-07-07,c. raw chicken burger patties,00,,Positive,,0.061,,01100,,,Positive,Negative,,Negative,,,,,,,20150707,2015,Positive,Y,1,Negative,Y,0,30 mL,0.061,,,,,,,,,,,,,,,,101131598-853215088,0008
101131671,590270444,72,P6505,GA,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101131671-590270444,0001
101131711,853215379,3852,P468,AR,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101131711-853215379,0001
101131761,590270449,4513,P6616+V6616,MS,HC_CH_CARC01,2015-07-07,,00,,Negative,,,,,,,,Negative,,,,,,,,,20150707,2015,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,101131761-590270449,0001
