form_id,sample_number,establishment_id,establishment_number,establishment_state,project_code,collection_date,product_type,not_analyzed,not_analyzed_explain,salmonella_sp_analysis,salmonella_sp_analysis_canceled,salmonellae_mpn_g,salmonellae_mpn_g_canceled,salmonellae_mpn_combination,salmonella_quantitative_cfu_g,salmonella_quantitative_cfu_ml,salmonella_mpn_qualitative,campylobacter_analysis_1ml,campylobacter_analysis_1ml_canceled,campylobacter_analysis_30ml,campylobacter_analysis_30ml_canceled,aerobic_plate_count_mpn_ml,enterobacteriaceae_mpn_ml,aerobic_plate_count_mpn_100_sq_cm,enterobacteriaceae_mpn_100_sq_cm,aerobic_plate_count_mpn_g,collection_date_key,fiscal_year,salmonella_result,salmonella_analyzed,salmonella_positive,campylobacter_result,campylobacter_analyzed,campylobacter_positive,campylobacter_method,salmonellae_mpn_g_value,salmonellae_mpn_g_censor,salmonella_quantitative_cfu_g_value,salmonella_quantitative_cfu_g_censor,salmonella_quantitative_cfu_ml_value,salmonella_quantitative_cfu_ml_censor,aerobic_plate_count_mpn_ml_value,aerobic_plate_count_mpn_ml_censor,aerobic_plate_count_mpn_g_value,aerobic_plate_count_mpn_g_censor,aerobic_plate_count_mpn_100_sq_cm_value,aerobic_plate_count_mpn_100_sq_cm_censor,enterobacteriaceae_mpn_ml_value,enterobacteriaceae_mpn_ml_censor,enterobacteriaceae_mpn_100_sq_cm_value,enterobacteriaceae_mpn_100_sq_cm_censor,sample_key,sample_source_key
103377778,300573076,124228,P45131,IN,HC_TU_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103377778-300573076,0003
103377897,300572823,4161,P1294+V1294,TX,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103377897-300572823,0001
103378013,300572935,12461,P34308,TX,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103378013-300572935,0001
103378250,300573004,126800,M45407+P45407,TX,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103378250-300573004,0010
103378287,300572840,126506,P45342+V45342,MI,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103378287-300572840,0001
103378363,300573049,4518,P7485+V7485,AL,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103378363-300573049,0001
103378370,300573062,6163623,M46231+P46231,CA,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20240430,2024,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103378370-300573062,0010
103378399,300573094,126518,P46826,VA,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103378399-300573094,0010
103378473,300574102,4420,P19688+V19688,TX,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103378473-300574102,0010
103378554,300573429,4236,P7044,TX,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,,,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103378554-300573429,0001
103378585,300573442,579,P622,NC,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103378585-300573442,0001
103378600,300573413,619,M4005+P4005+V4005,SC,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103378600-300573413,0001
103378652,300572977,3570,P1315,MO,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103378652-300572977,0001
103378796,300572839,180,P9181,GA,HC_CPT_LBW01,2024-04-30,Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20240430,2024,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103378796-300572839,0010
103378829,300573391,6165658,M47486+P47486,CA,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103378829-300573391,0010
103378911,300573401,6243,M17395+P17395,HI,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103378911-300573401,0010
103379042,300572843,5685,M4177+P4177+I4177,CA,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103379042-300572843,0010
103379276,300573667,1943,M2130+P2130,OH,HC_TU_COM01,2024-04-30,,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103379276-300573667,0009
103379349,300572894,4201,M2338+P2338,TX,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20240430,2024,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103379349-300572894,0008
103379438,300573392,197,M12650+P12650,GA,HC_CPT_LBW01,2024-04-30,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103379438-300573392,0008
103379448,300573100,6488,P244+V244A,PA,HC_TU_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103379448-300573100,0003
103379506,300573359,9126,M27505+P27505,GA,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103379506-300573359,0010
103379541,300573793,4516,P7342+V7342,AL,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103379541-300573793,0001
103380280,300573441,63,P2686,GA,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103380280-300573441,0001
103380312,300573057,6162181,M45754+P45754,PR,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103380312-300573057,0010
103380556,300573696,7889,P19150+V19150,NY,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103380556-300573696,0010
103380879,300573378,9259,M27389+P27389+V27389,CA,HC_CPT_LBW01,2024-04-30,Wing,00,,Negative,,,,,,,,,,,,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103380879-300573378,0010
103381667,300573421,3881,P7101,AR,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,,,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103381667-300573421,0001
103381950,300574115,3849,P165M+V165M,OK,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103381950-300574115,0008
103382049,300573389,469,M17335+P17335,FL,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103382049-300573389,0010
103382150,300573403,4490,P522,MS,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103382150-300573403,0010
103382166,300573453,6166774,P850,SC,F_TU_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,,,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103382166-300573453,0003
103383589,300573717,6163592,P46213,TX,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103383589-300573717,0010
103384305,300573410,750,P19128,NC,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,,,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103384305-300573410,0001
103384934,300573345,2099,M15841+P15841,OH,HC_TU_COM01,2024-04-30,,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103384934-300573345,0009
103385020,300573352,589,P1243,NC,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,,,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103385020-300573352,0008
103385024,300573356,6165391,M18888+P18888,IL,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103385024-300573356,0010
103385027,300573377,13303,M38511+P38511+V38511,IL,HC_CPT_LBW01,2024-04-30,Leg,00,,Positive,,,,,,<10,,,,,,,,,,,20240430,2024,Positive,Y,1,,N,0,,,,,,10,<,,,,,,,,,,,103385027-300573377,0010
103385440,300573368,4534,M19636+P19636,TN,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,,,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103385440-300573368,0010
103385630,300573044,6167176,M1759+P1759,WI,F_CPT_LBW01,2024-04-30,Breast,00,,Positive,,,,,,,,,,,,,,,,,20240430,2024,Positive,Y,1,,N,0,,,,,,,,,,,,,,,,,,103385630-300573044,0010
103385639,300573451,6053,M6267+P6267,WA,F_CPT_LBW01,2024-04-30,Wing,00,,Negative,,,,,,,,,,,,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103385639-300573451,0010
103386847,300573078,2964,P425+V425,MN,HC_TU_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103386847-300573078,0003
103386952,300573867,3881,P7101,AR,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103386952-300573867,0008
103387201,300573371,6162129,P5840,AR,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,,,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103387201-300573371,0010
103387781,300574148,3850,P165S+V165S,AR,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,Positive,,,,,,,20240430,2024,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103387781-300574148,0001
103387846,300572946,3870,P5787,LA,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103387846-300572946,0010
103387868,300573773,6166200,P1304B+V1304B,PA,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103387868-300573773,0001
103387962,300573420,3880,M7100+P7100+V7100,AR,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,,,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103387962-300573420,0001
103387964,300573384,3880,M7100+P7100+V7100,AR,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103387964-300573384,0010
103388145,300572830,734,P18285,SC,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103388145-300572830,0001
103388161,300572858,53,P1480,GA,HC_CPT_LBW01,2024-04-30,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103388161-300572858,0010
103388317,300573097,4505,P519,MS,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103388317-300573097,0010
103388429,300573871,4485,M17250+P6+V6,AL,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103388429-300573871,0010
103388435,300574093,4507,P758,MS,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103388435-300574093,0010
103388465,300572866,9420,P20699A,AL,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103388465-300572866,0010
103388487,300573405,4159,P1137,TX,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103388487-300573405,0001
103388496,300573361,1815,P17336,RI,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,,,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103388496-300573361,0010
103388553,300572980,13209,M38514+P38514,CA,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103388553-300572980,0010
103388564,300572833,6163538,P46183,CA,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20240430,2024,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103388564-300572833,0010
103388583,300573354,2477,P39,IN,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20240430,2024,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103388583-300573354,0010
103388759,300572906,127429,M45638+P45638,GA,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103388759-300572906,0010
103388868,300574147,2091,P15724+V15724,OH,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103388868-300574147,0001
103388927,300574156,6163490,M48281+P48281+V48281,NY,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,Positive,,,,,,,20240430,2024,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103388927-300574156,0001
103389063,300574134,3942,P486,AR,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103389063-300574134,0010
103389080,300574152,60,P2632,FL,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103389080-300574152,0001
103389089,300573805,3833,P165H,OK,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103389089-300573805,0001
103389101,300573066,4159,P1137,TX,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103389101-300573066,0010
103389150,300574125,4159,P1137,TX,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103389150-300574125,0010
103389151,300573799,4159,P1137,TX,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103389151-300573799,0001
103389156,300573724,12632,P34453,AL,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103389156-300573724,0010
103389261,300574107,8015,M21498+P21498,AR,HC_CPT_LBW01,2024-04-30,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103389261-300574107,0010
103389352,300573862,4490,P522,MS,HC_CPT_LBW01,2024-04-30,Wing,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103389352-300573862,0010
103389450,300573427,589,P1243,NC,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,,,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103389450-300573427,0001
103389480,300573885,4524,M11509+P11509,AL,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103389480-300573885,0010
103389484,300573827,6164918,P47016,SC,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103389484-300573827,0001
103389507,300573684,4244,M7091A+P7091A,TX,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103389507-300573684,0010
103389613,300572861,6163988,M51354+P51354,IL,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103389613-300572861,0010
103389797,300572908,127281,P1304A+V1304A,PA,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103389797-300572908,0010
103389855,300572938,664,M7470+P7470,NC,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103389855-300572938,0010
103389856,300573436,664,M7470+P7470,NC,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,,,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103389856-300573436,0001
103389868,300573387,3851,P208+V208,AR,HC_CPT_LBW01,2024-04-30,Wing,00,,Negative,,,,,,,,,,,,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103389868-300573387,0010
103390185,300572870,5702,M4838+P4838,CA,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103390185-300572870,0010
103390292,300572963,672,P7987,SC,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103390292-300572963,0001
103390521,300572801,3752,P13369+V13369,MO,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,Positive,,,,,,,20240430,2024,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103390521-300572801,0001
103390541,300572853,127325,M8406+P8406+V8406,NJ,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103390541-300572853,0010
103390892,300573760,2208,P20604+V20604,OH,HC_CPT_LBW01,2024-04-30,Leg,00,,Positive,,,,,,<10,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Positive,Y,1,,N,0,,,,,,10,<,,,,,,,,,,,103390892-300573760,0010
103390996,300573086,127044,P45483,AR,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103390996-300573086,0001
103391081,300572873,2208,P20604+V20604,OH,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103391081-300572873,0001
103391136,300572821,4509,P1235,AL,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103391136-300572821,0010
103391221,300572855,6164241,M46498+P46498,VT,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103391221-300572855,0010
103391254,300573050,5791,M9211+P9211,CA,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103391254-300573050,0010
103391771,300572892,11215,M33982+P33982,TX,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103391771-300572892,0010
103391879,300574502,3851,P208+V208,AR,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20240430,2024,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103391879-300574502,0010
103391915,300574110,3770,M13556+P13556,MO,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103391915-300574110,0010
103391945,300573006,336,M6574+P6574,FL,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103391945-300573006,0010
103392012,300572879,13729,P40183,NC,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103392012-300572879,0010
103392186,300572863,13219,M34467+P34467+V34467,CO,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103392186-300572863,0010
103392648,300573718,567,M7478+P1,NC,HC_CPT_LBW01,2024-04-30,Breast,00,,Positive,,,,,,<10,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Positive,Y,1,,N,0,,,,,,10,<,,,,,,,,,,,103392648-300573718,0010
103392809,300574488,4493,P912,AL,HC_CPT_LBW01,2024-04-30,Breast,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20240430,2024,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103392809-300574488,0010
103393014,300574143,581,M737+P737,NC,HC_CH_CARC01,2024-04-30,,00,,Positive,,,,,,,,,,Positive,,,,,,,20240430,2024,Positive,Y,1,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103393014-300574143,0001
103393489,300572942,2351,P7927,MD,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103393489-300572942,0001
103393891,300574117,127246,M48119+P48119,AR,HC_CPT_LBW01,2024-04-30,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103393891-300574117,0010
103393937,300574153,4142,P218,TX,HC_CH_CARC01,2024-04-30,,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103393937-300574153,0001
103393949,300573834,4142,P218,TX,HC_CPT_LBW01,2024-04-30,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103393949-300573834,0010
103394075,300573084,1181,M5292+P5292,NY,HC_TU_COM01,2024-04-30,,00,,Negative,,,,,,,,,,Negative,,,,,,,20240430,2024,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103394075-300573084,0009
