form_id,sample_number,establishment_id,establishment_number,project_code,collection_date,product_type,not_analyzed,not_analyzed_explain,salmonella_sp_analysis,salmonella_sp_analysis_canceled,salmonellae_mpn_g,salmonellae_mpn_g_canceled,salmonellae_mpn_combination,salmonella_quantitative_cfu_g,salmonella_quantitative_cfu_ml,salmonella_mpn_qualitative,campylobacter_analysis_1ml,campylobacter_analysis_1ml_canceled,campylobacter_analysis_30ml,campylobacter_analysis_30ml_canceled,aerobic_plate_count_mpn_ml,enterobacteriaceae_mpn_ml,aerobic_plate_count_mpn_100_sq_cm,enterobacteriaceae_mpn_100_sq_cm,aerobic_plate_count_mpn_g,collection_date_key,fiscal_year,salmonella_result,salmonella_analyzed,salmonella_positive,campylobacter_result,campylobacter_analyzed,campylobacter_positive,campylobacter_method,salmonellae_mpn_g_value,salmonellae_mpn_g_censor,salmonella_quantitative_cfu_g_value,salmonella_quantitative_cfu_g_censor,salmonella_quantitative_cfu_ml_value,salmonella_quantitative_cfu_ml_censor,aerobic_plate_count_mpn_ml_value,aerobic_plate_count_mpn_ml_censor,aerobic_plate_count_mpn_g_value,aerobic_plate_count_mpn_g_censor,aerobic_plate_count_mpn_100_sq_cm_value,aerobic_plate_count_mpn_100_sq_cm_censor,enterobacteriaceae_mpn_ml_value,enterobacteriaceae_mpn_ml_censor,enterobacteriaceae_mpn_100_sq_cm_value,enterobacteriaceae_mpn_100_sq_cm_censor,sample_key,sample_source_key
102887323,300080748,126518,P46826,F_CPT_LBW01,2022-01-28,Wing,00,,Positive,,,,,,,,,,,,,,,,,20220128,2022,Positive,Y,1,,N,0,,,,,,,,,,,,,,,,,,102887323-300080748,0010
102887660,300080595,6162129,P5840,F_CPT_LBW01,2022-01-28,Breast,00,,Negative,,,,,,,,,,,,,,,,,20220128,2022,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,102887660-300080595,0010
102887860,300080747,6162129,P5840,F_CPT_LBW01,2022-01-28,Breast,00,,Negative,,,,,,,,,,,,,,,,,20220128,2022,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,102887860-300080747,0008
102888943,300080739,4567,P1307,HC_CPT_LBW01,2022-01-28,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20220128,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102888943-300080739,0010
102889273,300080662,5677,M4153+P4153,F_CPT_LBW01,2022-01-28,Leg,00,,Negative,,,,,,,,,,,,,,,,,20220128,2022,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,102889273-300080662,0010
102889409,300080735,2939,M248B+P215,HC_CPT_LBW01,2022-01-28,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20220128,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102889409-300080735,0010
102890050,300080658,496,M18726+P18726,HC_CH_COM01,2022-01-28,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220128,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102890050-300080658,0008
102890114,300080736,127429,M45638+P45638,HC_CPT_LBW01,2022-01-28,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20220128,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102890114-300080736,0010
102890877,300081142,4554,P247,HC_CH_CARC01,2022-01-28,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220128,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102890877-300081142,0001
102891298,300080743,72,P6505,HC_CPT_LBW01,2022-01-28,Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20220128,2022,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102891298-300080743,0010
102891703,300080738,5801,M11078+P11078,HC_CPT_LBW01,2022-01-28,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20220128,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102891703-300080738,0010
102891946,300080745,5595,M426+P17065,HC_CPT_LBW01,2022-01-28,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20220128,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102891946-300080745,0010
102891953,300080740,5660,M4104+P4104,HC_CPT_LBW01,2022-01-28,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20220128,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102891953-300080740,0010
102892093,300080561,7591,M20935+P20935,HC_TU_COM01,2022-01-28,,00,,Positive,,,,,,,,,,Negative,,,,,,,20220128,2022,Positive,Y,1,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102892093-300080561,0009
102893794,300080648,6972,P529+V529,HC_CH_CARC01,2022-01-28,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220128,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102893794-300080648,0001
102893853,300080570,6164265,P1949,HC_CH_CARC01,2022-01-28,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220128,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102893853-300080570,0001
102894080,300080654,2111,P17340,HC_CH_CARC01,2022-01-28,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220128,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102894080-300080654,0001
102894328,300081082,2501,P286,HC_CH_COM01,2022-01-28,,00,,Positive,,,,,,,,,,Negative,,,,,,,20220128,2022,Positive,Y,1,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102894328-300081082,0008
102874096,300081862,6166200,P1304B+V1304B,HC_CH_CARC01,2022-01-30,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220130,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102874096-300081862,0001
102890753,300081863,4567,P1307,HC_CH_CARC01,2022-01-30,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220130,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102890753-300081863,0001
102893814,300081796,29,P476,HC_CPT_LBW01,2022-01-30,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20220130,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102893814-300081796,0010
102893850,300082093,3879,P7085+V7085,HC_CPT_LBW01,2022-01-30,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20220130,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102893850-300082093,0010
102894778,300082084,589,P1243,HC_CPT_LBW01,2022-01-30,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20220130,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102894778-300082084,0010
102866183,300082511,6162529,M19113B+P19113B+V19113B,F_CPT_LBW01,2022-01-31,Breast,00,,Positive,,,,,,,,,,,,,,,,,20220131,2022,Positive,Y,1,,N,0,,,,,,,,,,,,,,,,,,102866183-300082511,0008
102875743,300081873,2442,M18678+P18678+V18678,F_CPT_LBW01,2022-01-31,Leg,00,,Negative,,,,,,,,,,,,,,,,,20220131,2022,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,102875743-300081873,0010
102881608,300081876,2702,M18743+P18743,F_CPT_LBW01,2022-01-31,Leg,00,,Negative,,,,,,,,,,,,,,,,,20220131,2022,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,102881608-300081876,0008
102884670,300081868,5309,P6137A,F_CH_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,,,,,,,,20220131,2022,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,102884670-300081868,0001
102887324,300082865,126518,P46826,F_CPT_LBW01,2022-01-31,Breast,00,,Negative,,,,,,,,,,,,,,,,,20220131,2022,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,102887324-300082865,0010
102887334,300082867,126518,P46826,F_CPT_LBW01,2022-01-31,Leg,00,,Positive,,,,,,,,,,,,,,,,,20220131,2022,Positive,Y,1,,N,0,,,,,,,,,,,,,,,,,,102887334-300082867,0010
102887362,300081807,3923,M19719+P19719,F_CPT_LBW01,2022-01-31,Breast,00,,Negative,,,,,,,,,,,,,,,,,20220131,2022,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,102887362-300081807,0010
102887633,300082515,3923,M19719+P19719,F_CPT_LBW01,2022-01-31,Breast,00,,Negative,,,,,,,,,,,,,,,,,20220131,2022,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,102887633-300082515,0010
102887659,300081809,6162129,P5840,F_CPT_LBW01,2022-01-31,Breast,00,,Negative,,,,,,,,,,,,,,,,,20220131,2022,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,102887659-300081809,0010
102887861,300081874,6162129,P5840,F_CPT_LBW01,2022-01-31,Breast,00,,Negative,,,,,,,,,,,,,,,,,20220131,2022,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,102887861-300081874,0008
102887940,300082097,1384,P17966+V17966,F_CH_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,,,,,,,,20220131,2022,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,102887940-300082097,0001
102888531,300082060,13257,P33900+V33900,HC_CH_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,Positive,,,,,,,20220131,2022,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102888531-300082060,0001
102888569,300082096,6162036,M45690+P45690,HC_CPT_LBW01,2022-01-31,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102888569-300082096,0008
102888702,300082095,2264,P1249,HC_CPT_LBW01,2022-01-31,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102888702-300082095,0008
102888778,300082486,3852,P468,HC_CH_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102888778-300082486,0001
102888938,300082092,7996,P211,HC_CH_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,Positive,,,,,,,20220131,2022,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102888938-300082092,0001
102888957,300081855,4515,P6666,HC_CPT_LBW01,2022-01-31,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102888957-300081855,0010
102889132,300083659,13257,P33900+V33900,HC_CH_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102889132-300083659,0001
102889194,300081804,4489,P517,EXP_CH_MSK01,2022-01-31,,00,,Positive,,,,,,,,,,Negative,,,,,,,20220131,2022,Positive,Y,1,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102889194-300081804,0008
102889307,300083654,8112,M21430+P21430,HC_CPT_LBW01,2022-01-31,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102889307-300083654,0010
102889473,300081798,4489,P517,HC_CPT_LBW01,2022-01-31,Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20220131,2022,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102889473-300081798,0010
102889611,300081842,6812,M9792+P9792,F_CH_COM01,2022-01-31,,00,,Positive,,,,,,,,,,,,,,,,,20220131,2022,Positive,Y,1,,N,0,,,,,,,,,,,,,,,,,,102889611-300081842,0008
102889744,300081793,2351,P7927,HC_CH_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102889744-300081793,0001
102889860,300083656,6847,M9977+P1325,HC_CH_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102889860-300083656,0001
102889872,300081799,4509,P1235,HC_CH_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102889872-300081799,0001
102889931,300081791,4430,M19909+P19909,HC_CPT_LBW01,2022-01-31,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102889931-300081791,0008
102890238,300082405,4505,P519,HC_CPT_LBW01,2022-01-31,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102890238-300082405,0010
102890351,300082472,2250,P764,HC_CPT_LBW01,2022-01-31,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20220131,2022,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102890351-300082472,0010
102890360,300082447,3942,P486,HC_CPT_LBW01,2022-01-31,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102890360-300082447,0010
102890365,300083661,3881,P7101,HC_CH_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102890365-300083661,0001
102890480,300084081,123475,M44121+P44121,HC_CH_CARC01,2022-01-31,,00,,Positive,,,,,,,,,,Negative,,,,,,,20220131,2022,Positive,Y,1,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102890480-300084081,0001
102890692,300081852,9259,M27389+P27389+V27389,HC_CH_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102890692-300081852,0001
102890907,300082059,124118,M45080+P45080,HC_CPT_LBW01,2022-01-31,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102890907-300082059,0010
102891094,300083658,3870,P5787,HC_CPT_LBW01,2022-01-31,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102891094-300083658,0008
102891162,300082863,6163592,P46213,F_CH_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,,,,,,,,20220131,2022,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,102891162-300082863,0001
102891661,300083686,2702,M18743+P18743,HC_CPT_LBW01,2022-01-31,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102891661-300083686,0008
102891965,300082387,4506,P548,HC_CH_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,Positive,,,,,,,20220131,2022,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102891965-300082387,0001
102892057,300082373,13729,P40183,HC_CH_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,Positive,,,,,,,20220131,2022,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102892057-300082373,0001
102892119,300081802,8250,M20887+P20887,HC_CH_COM01,2022-01-31,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102892119-300081802,0008
102892452,300082377,3880,M7100+P7100+V7100,HC_CH_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102892452-300082377,0001
102892469,300081857,7855,P21234,HC_CH_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102892469-300081857,0001
102892475,300081845,5333,P7632,HC_CPT_LBW01,2022-01-31,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102892475-300081845,0010
102892480,300082915,2501,P286,HC_TU_COM01,2022-01-31,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102892480-300082915,0009
102892481,300082856,2501,P286,HC_TU_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102892481-300082856,0003
102892584,300081865,4516,P7342+V7342,HC_CH_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,Positive,,,,,,,20220131,2022,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102892584-300081865,0001
102892595,300081850,5308,M6137+P6137,HC_CPT_LBW01,2022-01-31,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102892595-300081850,0010
102893216,300081867,5231,M4828+P4828,HC_CPT_LBW01,2022-01-31,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102893216-300081867,0008
102893533,300082385,581,M737+P737,HC_CPT_LBW01,2022-01-31,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102893533-300082385,0010
102893851,300082832,3879,P7085+V7085,HC_CH_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102893851-300082832,0001
102893854,300082434,6164265,P1949,HC_CPT_LBW01,2022-01-31,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102893854-300082434,0010
102894313,300082089,4050,M13409+P13409,HC_CPT_LBW01,2022-01-31,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102894313-300082089,0008
102894773,300085154,4554,P247,HC_CPT_LBW01,2022-01-31,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102894773-300085154,0010
102894797,300082828,3571,P1362,HC_CH_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102894797-300082828,0001
102894801,300082836,9,P177,HC_CPT_LBW01,2022-01-31,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20220131,2022,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102894801-300082836,0010
102894806,300083703,3842,M13289+P963,HC_TU_COM01,2022-01-31,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102894806-300083703,0009
102894855,300082090,4544,P509,HC_CPT_LBW01,2022-01-31,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102894855-300082090,0010
102895236,300082078,3870,P5787,HC_CH_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,Positive,,,,,,,20220131,2022,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102895236-300082078,0001
102895244,300082861,3276,M757+P757+V757,HC_TU_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102895244-300082861,0003
102895462,300081840,1831,M18388+P18388,HC_CH_COM01,2022-01-31,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102895462-300081840,0008
102895499,300081878,685,M9070+P9070,HC_TU_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102895499-300081878,0003
102895574,300082083,5687,M4181+P4181,HC_CH_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,Positive,,,,,,,20220131,2022,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102895574-300082083,0001
102896059,300082094,12965,M34715+P34715,HC_CPT_LBW01,2022-01-31,Leg,00,,Positive,,,,,,,,,,Negative,,,,,,,20220131,2022,Positive,Y,1,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102896059-300082094,0008
102896161,300082842,3680,M7089+P7089,HC_CPT_LBW01,2022-01-31,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102896161-300082842,0010
102896459,300082796,567,M7478+P1,HC_CH_CARC01,2022-01-31,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220131,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102896459-300082796,0001
102841804,300082864,1581,P1525,F_CPT_LBW01,2022-02-01,Breast,00,,Positive,,,,,,,,,,,,,,,,,20220201,2022,Positive,Y,1,,N,0,,,,,,,,,,,,,,,,,,102841804-300082864,0008
102880182,300088248,5903,M20820+P20820,F_CPT_LBW01,2022-02-01,Leg,00,,Negative,,,,,,,,,,,,,,,,,20220201,2022,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,102880182-300088248,0010
102881484,300082517,5309,P6137A,F_CH_CARC01,2022-02-01,,00,,Negative,,,,,,,,,,,,,,,,,20220201,2022,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,102881484-300082517,0001
102886061,300083364,6162529,M19113B+P19113B+V19113B,F_CPT_LBW01,2022-02-01,Breast,00,,Negative,,,,,,,,,,,,,,,,,20220201,2022,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,102886061-300083364,0008
102887326,300082522,126518,P46826,F_CPT_LBW01,2022-02-01,Leg,00,,Negative,,,,,,,,,,,,,,,,,20220201,2022,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,102887326-300082522,0010
102887336,300083495,126518,P46826,F_CPT_LBW01,2022-02-01,Breast,00,,Positive,,,,,,,,,,,,,,,,,20220201,2022,Positive,Y,1,,N,0,,,,,,,,,,,,,,,,,,102887336-300083495,0010
102887364,300083719,3923,M19719+P19719,F_CPT_LBW01,2022-02-01,Wing,00,,Negative,,,,,,,,,,,,,,,,,20220201,2022,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,102887364-300083719,0010
102887635,300083951,3923,M19719+P19719,F_CPT_LBW01,2022-02-01,Breast,00,,Negative,,,,,,,,,,,,,,,,,20220201,2022,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,102887635-300083951,0008
102887662,300082866,6162129,P5840,F_CPT_LBW01,2022-02-01,Breast,00,,Negative,,,,,,,,,,,,,,,,,20220201,2022,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,102887662-300082866,0010
102887862,300083209,6162129,P5840,F_CPT_LBW01,2022-02-01,Breast,00,,Negative,,,,,,,,,,,,,,,,,20220201,2022,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,102887862-300083209,0008
102888459,300083917,63,P2686,HC_CH_CARC01,2022-02-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220201,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102888459-300083917,0001
102888474,300083359,4568,P1353,HC_CH_CARC01,2022-02-01,,00,,Negative,,,,,,,,,,Negative,,,,,,,20220201,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102888474-300083359,0001
102888542,300083708,5112,M18909+P157,HC_CH_COM01,2022-02-01,,00,,Positive,,,,,,,,,,Negative,,,,,,,20220201,2022,Positive,Y,1,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102888542-300083708,0008
102888551,300083845,4141,P206+V206,HC_CPT_LBW01,2022-02-01,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20220201,2022,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102888551-300083845,0010
102888572,300083367,577,P419,HC_CPT_LBW01,2022-02-01,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20220201,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102888572-300083367,0010
102888638,300082799,7034,M2540+P2540,HC_CPT_LBW01,2022-02-01,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20220201,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102888638-300082799,0010
102888657,300082824,2251,P806,HC_CPT_LBW01,2022-02-01,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20220201,2022,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102888657-300082824,0010
102888661,300082855,672,P7987,HC_CPT_LBW01,2022-02-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20220201,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102888661-300082855,0010
102888741,300082829,9420,P20699A,HC_CPT_LBW01,2022-02-01,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20220201,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102888741-300082829,0010
102888743,300082784,2871,M15735+P15735+V15735,HC_CPT_LBW01,2022-02-01,Breast,00,,Negative,,,,,,,,,,Positive,,,,,,,20220201,2022,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102888743-300082784,0010
102888908,300082841,4512,P6510,HC_CPT_LBW01,2022-02-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20220201,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102888908-300082841,0010
102889014,300082831,3847,M112+P112,HC_CPT_LBW01,2022-02-01,Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20220201,2022,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102889014-300082831,0010
102889021,300082793,3847,M112+P112,HC_CH_CARC01,2022-02-01,,00,,Negative,,,,,,,,,,Positive,,,,,,,20220201,2022,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,102889021-300082793,0001
102889042,300083248,2208,P20604+V20604,HC_CPT_LBW01,2022-02-01,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20220201,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102889042-300083248,0010
102889045,300082821,4093,P19865+V19865,HC_CPT_LBW01,2022-02-01,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20220201,2022,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,102889045-300082821,0008
