form_id,sample_number,establishment_id,establishment_number,project_code,collection_date,product_type,not_analyzed,not_analyzed_explain,salmonella_sp_analysis,salmonella_sp_analysis_canceled,salmonellae_mpn_g,salmonellae_mpn_g_canceled,salmonellae_mpn_combination,salmonella_quantitative_cfu_g,salmonella_quantitative_cfu_ml,salmonella_mpn_qualitative,campylobacter_analysis_1ml,campylobacter_analysis_1ml_canceled,campylobacter_analysis_30ml,campylobacter_analysis_30ml_canceled,aerobic_plate_count_mpn_ml,enterobacteriaceae_mpn_ml,aerobic_plate_count_mpn_100_sq_cm,enterobacteriaceae_mpn_100_sq_cm,aerobic_plate_count_mpn_g,collection_date_key,fiscal_year,salmonella_result,salmonella_analyzed,salmonella_positive,campylobacter_result,campylobacter_analyzed,campylobacter_positive,campylobacter_method,salmonellae_mpn_g_value,salmonellae_mpn_g_censor,salmonella_quantitative_cfu_g_value,salmonella_quantitative_cfu_g_censor,salmonella_quantitative_cfu_ml_value,salmonella_quantitative_cfu_ml_censor,aerobic_plate_count_mpn_ml_value,aerobic_plate_count_mpn_ml_censor,aerobic_plate_count_mpn_g_value,aerobic_plate_count_mpn_g_censor,aerobic_plate_count_mpn_100_sq_cm_value,aerobic_plate_count_mpn_100_sq_cm_censor,enterobacteriaceae_mpn_ml_value,enterobacteriaceae_mpn_ml_censor,enterobacteriaceae_mpn_100_sq_cm_value,enterobacteriaceae_mpn_100_sq_cm_censor,sample_key,sample_source_key
103488720,300681453,1610,M4089+P4089+V4089,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,Positive,,,,,,,20241119,2025,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103488720-300681453,0010
103488945,300680968,4489,P517,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103488945-300680968,0010
103489090,300681220,4493,P912,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103489090-300681220,0010
103489194,300682521,3856,P705,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103489194-300682521,0010
103489222,300681032,4368,M13590+P13590,HC_CPT_LBW01,2024-11-19,Leg,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103489222-300681032,0010
103489652,300681087,13500,M40181+P40181,HC_CPT_LBW01,2024-11-19,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103489652-300681087,0010
103489658,300681034,13078,M38463+P38463,HC_CPT_LBW01,2024-11-19,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103489658-300681034,0010
103489663,300682505,562,P445,HC_CPT_LBW01,2024-11-19,Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20241119,2025,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103489663-300682505,0010
103489674,300682271,696,P9197,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103489674-300682271,0001
103489702,300682302,3770,M13556+P13556,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103489702-300682302,0001
103489748,300682407,4420,P19688+V19688,HC_CPT_LBW01,2024-11-19,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103489748-300682407,0010
103489918,300681459,9,P177,HC_CPT_LBW01,2024-11-19,Wing,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103489918-300681459,0010
103489998,300682245,63,P2686,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103489998-300682245,0010
103490194,300681460,4499,P6651,HC_CPT_LBW01,2024-11-19,Wing,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103490194-300681460,0010
103490248,300683168,6165627,M47462+P47462,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103490248-300683168,0010
103490312,300681049,6166649,M47988+P47988,HC_CPT_LBW01,2024-11-19,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20241119,2025,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103490312-300681049,0010
103490413,300681264,656,M7428+P7428+V7428,HC_CPT_LBW01,2024-11-19,Wing,00,,Positive,,,,,,<10,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Positive,Y,1,,N,0,,,,,,10,<,,,,,,,,,,,103490413-300681264,0010
103490827,300682287,4496,P6504,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Positive,,,,,,,20241119,2025,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103490827-300682287,0001
103490830,300681050,4491,P559,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Positive,,,,,,,20241119,2025,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103490830-300681050,0001
103490873,300682547,6163885,P48304,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103490873-300682547,0001
103490938,300681110,126871,M46953+P46953,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103490938-300681110,0010
103491019,300681291,2969,M579+P579+V579,HC_TU_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103491019-300681291,0003
103491034,300681124,6165818,M47579+P47579,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103491034-300681124,0001
103491137,300681210,5881,M19782+P19782,HC_CPT_LBW01,2024-11-19,Leg,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103491137-300681210,0010
103491169,300681084,3,P40,HC_CPT_LBW01,2024-11-19,Breast,00,,Positive,,,,,,<10,,,,Positive,,,,,,,20241119,2025,Positive,Y,1,Positive,Y,1,30 mL,,,,,10,<,,,,,,,,,,,103491169-300681084,0010
103491260,300681448,6165658,M47486+P47486,HC_CPT_LBW01,2024-11-19,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103491260-300681448,0010
103491430,300682241,4538,P164,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103491430-300682241,0001
103491810,300681166,5112,M18909+P157,HC_TU_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103491810-300681166,0003
103491839,300682542,4513,P6616+V6616,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103491839-300682542,0001
103491841,300682152,672,P7987,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103491841-300682152,0010
103491848,300683383,734,P18285,HC_CPT_LBW01,2024-11-19,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103491848-300683383,0010
103491890,300681090,750,P19128,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103491890-300681090,0001
103491892,300682165,4562,P890,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103491892-300682165,0010
103491902,300681229,2197,P20245,HC_CPT_LBW01,2024-11-19,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103491902-300681229,0010
103492017,300681450,5680,M4159+P4159,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103492017-300681450,0010
103492028,300681204,9813,M21863A+P21863A,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103492028-300681204,0010
103492059,300680998,4521,M9141+P9141,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103492059-300680998,0010
103492540,300681167,2278,P2178,HC_CPT_LBW01,2024-11-19,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103492540-300681167,0010
103492628,300680960,6165887,P47629,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103492628-300680960,0008
103492709,300680984,9850,M31980+P31980,HC_CPT_LBW01,2024-11-19,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103492709-300680984,0008
103492723,300682293,127246,M48119+P48119,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103492723-300682293,0010
103492729,300682556,13261,M33901+P33901,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103492729-300682556,0008
103492784,300682119,2264,P1249,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103492784-300682119,0010
103492884,300680971,9584,M31932+P31932,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103492884-300680971,0010
103493003,300681925,6163578,M46205+P46205+V46205,HC_TU_COM01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103493003-300681925,0009
103493027,300681433,2961,M322A+P322,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103493027-300681433,0001
103493063,300681428,3849,P165M+V165M,HC_CPT_LBW01,2024-11-19,Breast,00,,Positive,,,,,,<10,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Positive,Y,1,,N,0,,,,,,10,<,,,,,,,,,,,103493063-300681428,0010
103493073,300681178,4436,M20088+P20088+V20088,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,Positive,,,,,,,20241119,2025,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103493073-300681178,0010
103493120,300681140,6163490,M48281+P48281+V48281,HC_CPT_LBW01,2024-11-19,Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20241119,2025,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103493120-300681140,0010
103493148,300681446,536,M19999+P19999,HC_CPT_LBW01,2024-11-19,Leg,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103493148-300681446,0010
103493169,300681129,3847,M112+P112,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103493169-300681129,0001
103493175,300681226,3847,M112+P112,HC_CPT_LBW01,2024-11-19,Leg,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103493175-300681226,0010
103493301,300681014,579,P622,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103493301-300681014,0001
103493318,300680982,1668,M5916+P5916+V5916,HC_TU_COM01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103493318-300680982,0009
103493492,300682513,6165835,P47591,HC_CPT_LBW01,2024-11-19,Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20241119,2025,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103493492-300682513,0010
103493494,300681174,11688,M34009+P34009,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103493494-300681174,0010
103493761,300681039,4068,M13564+P13564,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103493761-300681039,0008
103493812,300682010,4514,P6638,HC_CPT_LBW01,2024-11-19,Wing,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103493812-300682010,0010
103493880,300682304,2349,P7903,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103493880-300682304,0001
103493881,300682163,2349,P7903,HC_CPT_LBW01,2024-11-19,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103493881-300682163,0010
103493970,300682552,2351,P7927,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103493970-300682552,0001
103493973,300682196,4506,P548,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103493973-300682196,0001
103494062,300681066,124559,P9378+V9378,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Positive,,,,,,,20241119,2025,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103494062-300681066,0001
103494070,300681455,6165367,M47300+P47300,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103494070-300681455,0010
103494109,300681193,567,M7478+P1,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103494109-300681193,0001
103494121,300681081,6163519,M48286+P48286,HC_CPT_LBW01,2024-11-19,Leg,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103494121-300681081,0010
103494264,300682533,6163592,P46213,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103494264-300682533,0001
103494282,300680979,4567,P1307,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103494282-300680979,0010
103494411,300680966,2702,M18743+P18743,HC_CPT_LBW01,2024-11-19,Leg,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103494411-300680966,0010
103494553,300682098,4490,P522,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103494553-300682098,0001
103494563,300682081,4567,P1307,F_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,,,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103494563-300682081,0010
103494622,300681021,5595,M426+P17065,HC_CPT_LBW01,2024-11-19,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20241119,2025,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103494622-300681021,0010
103494717,300682255,4142,P218,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103494717-300682255,0001
103494771,300682537,4243,P7091,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103494771-300682537,0001
103494845,300681445,6162377,P45819,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103494845-300681445,0001
103495479,300681182,5721,M4934+P4934,HC_CPT_LBW01,2024-11-19,Leg,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103495479-300681182,0010
103495500,300682282,45,P1272,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103495500-300682282,0001
103495520,300681095,12253,M34195+P34195,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103495520-300681095,0010
103495594,300681169,6167084,M1655+P1655+V1655,HC_TU_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103495594-300681169,0003
103496195,300681184,2845,M6765+P6765,HC_TU_COM01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103496195-300681184,0009
103496523,300682050,3850,P165S+V165S,HC_CPT_LBW01,2024-11-19,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103496523-300682050,0010
103496542,300681298,6164451,M544+P544,HC_TU_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103496542-300681298,0003
103496572,300682023,6164599,P46672,HC_CPT_LBW01,2024-11-19,Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20241119,2025,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103496572-300682023,0010
103496603,300682512,9337,M31727+P31727+V31727A,HC_CPT_LBW01,2024-11-19,Leg,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103496603-300682512,0010
103497098,300682205,10,M7424+P184,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103497098-300682205,0010
103498492,300681234,3937,P27+V27,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103498492-300681234,0010
103499469,300681176,3276,M757+P757+V757,HC_TU_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103499469-300681176,0003
103499513,300681037,6164241,M46498+P46498,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Positive,,,,,,,20241119,2025,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103499513-300681037,0001
103500179,300681434,3881,P7101,HC_CPT_LBW01,2024-11-19,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103500179-300681434,0008
103500202,300681029,4984,M8139+P8139,F_CPT_LBW01,2024-11-19,Leg,00,,Negative,,,,,,,,,,,,,,,,,20241119,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103500202-300681029,0010
103500410,300682345,127044,P45483,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103500410-300682345,0001
103500626,300681161,8719,M20446+P20446+V20446,HC_CH_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103500626-300681161,0001
103500628,300681281,8719,M20446+P20446+V20446,HC_TU_CARC01,2024-11-19,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241119,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103500628-300681281,0003
103467098,300682330,6163880,P46338,F_CPT_LBW01,2024-11-20,Breast,00,,Negative,,,,,,,,,,,,,,,,,20241120,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103467098-300682330,0010
103485186,300683409,3851,P208+V208,HC_CH_CARC01,2024-11-20,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241120,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103485186-300683409,0001
103485196,300683414,4491,P559,HC_CH_CARC01,2024-11-20,,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241120,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103485196-300683414,0001
103485211,300682534,5309,P6137A,HC_CH_CARC01,2024-11-20,,00,,Negative,,,,,,,,,,Positive,,,,,,,20241120,2025,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103485211-300682534,0001
103485215,300682188,2197,P20245,HC_CH_CARC01,2024-11-20,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241120,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103485215-300682188,0001
103485319,300682223,3870,P5787,HC_CH_CARC01,2024-11-20,,00,,Negative,,,,,,,,,,Negative,,,,,,,20241120,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103485319-300682223,0001
103485573,300682346,6164113,P18438B,HC_CH_CARC01,2024-11-20,,00,,Positive,,,,,,<10,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241120,2025,Positive,Y,1,,N,0,,,,,,10,<,,,,,,,,,,,103485573-300682346,0001
103485582,300682136,6164113,P18438B,HC_CPT_LBW01,2024-11-20,Leg,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241120,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103485582-300682136,0010
103485609,300682495,5737,M6070+P6070,HC_CPT_LBW01,2024-11-20,Breast,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241120,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103485609-300682495,0010
103485774,300682220,53,P1480,HC_CPT_LBW01,2024-11-20,Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20241120,2025,Negative,Y,0,Positive,Y,1,30 mL,,,,,,,,,,,,,,,,,103485774-300682220,0010
103485785,300682144,6166200,P1304B+V1304B,HC_CH_CARC01,2024-11-20,,00,,Negative,,,,,,,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241120,2025,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,103485785-300682144,0001
103485855,300683683,127117,M45525+P45525+V45525,HC_CH_CARC01,2024-11-20,,00,,Positive,,,,,,<10,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241120,2025,Positive,Y,1,,N,0,,,,,,10,<,,,,,,,,,,,103485855-300683683,0001
103485874,300682526,847,P794,HC_CPT_LBW01,2024-11-20,Leg,00,,Positive,,,,,,<10,,,,,86 Sample not selected for Campylobacter analysis,,,,,,20241120,2025,Positive,Y,1,,N,0,,,,,,10,<,,,,,,,,,,,103485874-300682526,0010
103485928,300682279,7963,M21342+P21342,HC_CPT_LBW01,2024-11-20,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20241120,2025,Negative,Y,0,Negative,Y,0,30 mL,,,,,,,,,,,,,,,,,103485928-300682279,0008
