form_id,sample_number,establishment_id,establishment_number,establishment_state,project_code,collection_date,product_type,not_analyzed,not_analyzed_explain,salmonella_sp_analysis,salmonella_sp_analysis_canceled,salmonellae_mpn_g,salmonellae_mpn_g_canceled,salmonellae_mpn_combination,salmonella_quantitative_cfu_g,salmonella_quantitative_cfu_ml,salmonella_mpn_qualitative,campylobacter_analysis_1ml,campylobacter_analysis_1ml_canceled,campylobacter_analysis_30ml,campylobacter_analysis_30ml_canceled,aerobic_plate_count_mpn_ml,enterobacteriaceae_mpn_ml,aerobic_plate_count_mpn_100_sq_cm,enterobacteriaceae_mpn_100_sq_cm,aerobic_plate_count_mpn_g,collection_date_key,fiscal_year,salmonella_result,salmonella_analyzed,salmonella_positive,campylobacter_result,campylobacter_analyzed,campylobacter_positive,campylobacter_method,salmonellae_mpn_g_value,salmonellae_mpn_g_censor,salmonella_quantitative_cfu_g_value,salmonella_quantitative_cfu_g_censor,salmonella_quantitative_cfu_ml_value,salmonella_quantitative_cfu_ml_censor,aerobic_plate_count_mpn_ml_value,aerobic_plate_count_mpn_ml_censor,aerobic_plate_count_mpn_g_value,aerobic_plate_count_mpn_g_censor,aerobic_plate_count_mpn_100_sq_cm_value,aerobic_plate_count_mpn_100_sq_cm_censor,enterobacteriaceae_mpn_ml_value,enterobacteriaceae_mpn_ml_censor,enterobacteriaceae_mpn_100_sq_cm_value,enterobacteriaceae_mpn_100_sq_cm_censor,sample_key,sample_source_key
100700612,853155852,4507,P758,MS,NRTE_EXP_CH,2014-01-21,b. mechanically separated chicken,00,,Positive,,,,,,,,Positive,,,,,,,,,20140121,2014,Positive,Y,1,Positive,Y,1,1 mL,,,,,,,,,,,,,,,,,100700612-853155852,0006
100700642,853155639,5309,P6137A,CA,SPECPGM_02,2014-01-21,a. Chicken breast,00        ,,Negative,,,,,,,,,,,,,,,,,20140121,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100700642-853155639,0010
100700661,590185420,5309,P6137A,CA,SPECPGM_02,2014-01-21,c. Chicken drumstick,00        ,,Negative,,,,,,,,,,,,,,,,,20140121,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100700661-590185420,0010
100700670,210068083,5309,P6137A,CA,SPECPGM_02,2014-01-21,d. Chicken tenderloin,00        ,,Negative,,,,,,,,,,,,,,,,,20140121,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100700670-210068083,0010
100700773,590185675,4512,P6510,MS,NRTE_EXP_CH,2014-01-21,b. mechanically separated chicken,00        ,,Positive,,23,,33300,,,Positive,Negative,,,,,,,,,20140121,2014,Positive,Y,1,Negative,Y,0,1 mL,23,,,,,,,,,,,,,,,,100700773-590185675,0006
100700780,210068025,2173,P19514,KY,NRTE_EXP_CH,2014-01-21,b. mechanically separated chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20140121,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100700780-210068025,0006
100700782,590185717,4530,P18557,MS,NRTE_EXP_CH,2014-01-21,b. mechanically separated chicken,00        ,,Positive,,0.03,,01000,,,Positive,Negative,,,,,,,,,20140121,2014,Positive,Y,1,Negative,Y,0,1 mL,0.03,,,,,,,,,,,,,,,,100700782-590185717,0006
100700783,853155858,5309,P6137A,CA,NRTE_EXP_CH,2014-01-21,a. ground chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20140121,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100700783-853155858,0006
100700798,210068028,4513,P6616+V6616,MS,NRTE_EXP_CH,2014-01-21,b. mechanically separated chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20140121,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100700798-210068028,0006
100688102,590185684,48,P1284,GA,NRTE_EXP_CH,2014-01-22,b. mechanically separated chicken,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140122,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100688102-590185684,0006
100695017,590185674,496,M18726+P18726,FL,NRTE_EXP_TU,2014-01-22,"f. other comminuted turkey (including sausage, patties, meatloaf, and other non-breaded, non-battered comminuted products)",00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140122,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100695017-590185674,0006
100695702,210068359,5309,P6137A,CA,SPECPGM_02,2014-01-22,a. Chicken breast,00        ,,Negative,,,,,,,,,,,,,,,,,20140122,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100695702-210068359,0010
100696229,853156054,577,P419,NC,NRTE_EXP_CH,2014-01-22,b. mechanically separated chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20140122,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100696229-853156054,0006
100698125,853156057,4141,P206+V206,TX,NRTE_EXP_CH,2014-01-22,b. mechanically separated chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20140122,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100698125-853156057,0006
100699328,210068036,5231,M4828+P4828,CA,NRTE_EXP_CH,2014-01-22,a. ground chicken,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140122,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100699328-210068036,0006
100699573,853156059,5309,P6137A,CA,SPECPGM_02,2014-01-22,d. Chicken tenderloin,00        ,,Negative,,,,,,,,,,,,,,,,,20140122,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100699573-853156059,0010
100699864,853155863,245,P18873,GA,NRTE_EXP_CH,2014-01-22,a. ground chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20140122,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100699864-853155863,0006
100699954,210068050,6058,M6308A+P6308A,OR,NRTE_EXP_CH,2014-01-22,a. ground chicken,00,,Negative,,,,,,,,Negative,,,,,,,,,20140122,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100699954-210068050,0006
100700152,210068046,2019,M7464+P7464,KY,NRTE_EXP_TU,2014-01-22,"f. other comminuted turkey (including sausage, patties, meatloaf, and other non-breaded, non-battered comminuted products)",00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140122,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100700152-210068046,0006
100700795,590185714,3276,M757+P757+V757,IA,NRTE_EXP_TU,2014-01-22,d. ground turkey,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140122,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100700795-590185714,0006
100700959,590185683,13841,P44097,LA,NRTE_EXP_CH,2014-01-22,b. mechanically separated chicken,00        ,,Positive,,23,,33300,,,Positive,Positive,,,,,,,,,20140122,2014,Positive,Y,1,Positive,Y,1,1 mL,23,,,,,,,,,,,,,,,,100700959-590185683,0006
100700969,210068041,651,M7345+P7345,NC,NRTE_EXP_TU,2014-01-22,d. ground turkey,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140122,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100700969-210068041,0006
100700997,853155857,3833,P165H,OK,NRTE_EXP_CH,2014-01-22,b. mechanically separated chicken,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140122,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100700997-853155857,0006
100701018,590185676,9580,P31881+V31881,MS,NRTE_EXP_CH,2014-01-22,b. mechanically separated chicken,00        ,,Positive,,23,,33300,,,Positive,Negative,,,,,,,,,20140122,2014,Positive,Y,1,Negative,Y,0,1 mL,23,,,,,,,,,,,,,,,,100701018-590185676,0006
100701057,210068043,39,P910,GA,NRTE_EXP_CH,2014-01-22,b. mechanically separated chicken,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140122,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100701057-210068043,0006
100701070,853156048,2961,M322A+P322,MN,NRTE_EXP_CH,2014-01-22,a. ground chicken,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140122,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100701070-853156048,0006
100701088,590185672,8712,M27216+P27216,FL,NRTE_EXP_CH,2014-01-22,a. ground chicken,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140122,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100701088-590185672,0006
100701165,210068032,60,P2632,FL,NRTE_EXP_CH,2014-01-22,b. mechanically separated chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20140122,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100701165-210068032,0006
100701168,853155854,2349,P7903,VA,NRTE_EXP_CH,2014-01-22,a. ground chicken,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140122,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100701168-853155854,0006
100701172,210068080,5333,P7632,CA,SPECPGM_02,2014-01-22,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20140122,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100701172-210068080,0010
100701201,590185706,5333,P7632,CA,SPECPGM_02,2014-01-22,b. Chicken thigh,00        ,,Negative,,,,,,,,,,,,,,,,,20140122,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100701201-590185706,0010
100701334,590185715,5112,M18909+P157,CA,NRTE_EXP_TU,2014-01-22,d. ground turkey,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140122,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100701334-590185715,0006
100701354,853155867,5333,P7632,CA,SPECPGM_02,2014-01-22,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20140122,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100701354-853155867,0010
100701486,210068328,5704,M4846+P4846,CA,NRTE_EXP_CH,2014-01-22,a. ground chicken,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140122,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100701486-210068328,0006
100701502,853155860,180,P9181,GA,NRTE_EXP_CH,2014-01-22,b. mechanically separated chicken,00,,Positive,,,,,,,,Positive,,,,,,,,,20140122,2014,Positive,Y,1,Positive,Y,1,1 mL,,,,,,,,,,,,,,,,,100701502-853155860,0006
100701505,590185681,7674,P312A,CA,NRTE_EXP_TU,2014-01-22,d. ground turkey,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140122,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100701505-590185681,0006
100701507,210068327,4622,P6719+V6719,TN,NRTE_EXP_CH,2014-01-22,"c. other comminuted chicken (including sausage, patties, meatloaf, and other non-breaded, non-battered comminuted products)",00        ,,Positive,,,,,,,,Negative,,,,,,,,,20140122,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100701507-210068327,0006
100701524,590185709,5309,P6137A,CA,SPECPGM_02,2014-01-22,b. Chicken thigh,00        ,,Negative,,,,,,,,,,,,,,,,,20140122,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100701524-590185709,0010
100701547,590186057,5309,P6137A,CA,SPECPGM_02,2014-01-22,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20140122,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100701547-590186057,0010
100701565,590186053,5309,P6137A,CA,SPECPGM_02,2014-01-22,a. Chicken breast,00        ,,Negative,,,,,,,,,,,,,,,,,20140122,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100701565-590186053,0010
100701567,210068361,5309,P6137A,CA,SPECPGM_02,2014-01-22,a. Chicken breast,00        ,,Negative,,,,,,,,,,,,,,,,,20140122,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100701567-210068361,0010
100701572,590186032,5309,P6137A,CA,SPECPGM_02,2014-01-22,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20140122,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100701572-590186032,0010
100701594,853156066,5308,M6137+P6137,CA,SPECPGM_02,2014-01-22,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20140122,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100701594-853156066,0010
100701595,590186037,5308,M6137+P6137,CA,SPECPGM_02,2014-01-22,h. Other,00        ,,Negative,,,,,,,,,,,,,,,,,20140122,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100701595-590186037,0010
100701596,210068476,5308,M6137+P6137,CA,SPECPGM_02,2014-01-22,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20140122,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100701596-210068476,0010
100701598,853156061,5308,M6137+P6137,CA,SPECPGM_02,2014-01-22,d. Chicken tenderloin,00        ,,Negative,,,,,,,,,,,,,,,,,20140122,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100701598-853156061,0010
100701599,590186048,5308,M6137+P6137,CA,SPECPGM_02,2014-01-22,b. Chicken thigh,00        ,,Negative,,,,,,,,,,,,,,,,,20140122,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100701599-590186048,0010
100701600,210068478,5308,M6137+P6137,CA,SPECPGM_02,2014-01-22,c. Chicken drumstick,00        ,,Negative,,,,,,,,,,,,,,,,,20140122,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100701600-210068478,0010
100701601,853156060,5308,M6137+P6137,CA,SPECPGM_02,2014-01-22,a. Chicken breast,00        ,,Negative,,,,,,,,,,,,,,,,,20140122,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100701601-853156060,0010
100701603,590185998,567,M7478+P1,NC,NRTE_EXP_CH,2014-01-22,b. mechanically separated chicken,00        ,,Positive,,23,,33300,,,Positive,Negative,,,,,,,,,20140122,2014,Positive,Y,1,Negative,Y,0,1 mL,23,,,,,,,,,,,,,,,,100701603-590185998,0006
100701611,210068330,6488,P244+V244A,PA,NRTE_EXP_TU,2014-01-22,d. ground turkey,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140122,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100701611-210068330,0006
100701612,590186046,5333,P7632,CA,SPECPGM_02,2014-01-22,b. Chicken thigh,00        ,,Negative,,,,,,,,,,,,,,,,,20140122,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100701612-590186046,0010
100701613,590186051,5333,P7632,CA,SPECPGM_02,2014-01-22,b. Chicken thigh,00        ,,Negative,,,,,,,,,,,,,,,,,20140122,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100701613-590186051,0010
100701614,853156068,5333,P7632,CA,SPECPGM_02,2014-01-22,c. Chicken drumstick,00        ,,Negative,,,,,,,,,,,,,,,,,20140122,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100701614-853156068,0010
100701615,590186055,5333,P7632,CA,SPECPGM_02,2014-01-22,b. Chicken thigh,00        ,,Negative,,,,,,,,,,,,,,,,,20140122,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100701615-590186055,0010
100687889,853156051,3873,M5842+P5842+V5842,AR,NRTE_EXP_CH,2014-01-23,b. mechanically separated chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20140123,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100687889-853156051,0006
100690595,590186001,1943,M2130+P2130,OH,NRTE_EXP_TU,2014-01-23,d. ground turkey,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140123,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100690595-590186001,0006
100693061,210068452,12570,M34193+P34193+V34193,CA,NRTE_EXP_TU,2014-01-23,d. ground turkey,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20140123,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100693061-210068452,0006
100698531,590185996,5970,M1542+P1542,WA,NRTE_EXP_CH,2014-01-23,a. ground chicken,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140123,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100698531-590185996,0006
100700781,210068541,4984,M8139+P8139,CO,NRTE_EXP_CH,2014-01-23,d. ground turkey,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140123,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100700781-210068541,0006
100701621,853156055,2,P32,GA,NRTE_EXP_CH,2014-01-23,b. mechanically separated chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20140123,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100701621-853156055,0006
100702009,210068450,3081,M7760+P7760,MN,NRTE_EXP_TU,2014-01-23,d. ground turkey,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140123,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100702009-210068450,0006
100702015,853156046,1023,M4460+P4460+V4460,NJ,NRTE_EXP_CH,2014-01-23,a. ground chicken,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140123,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100702015-853156046,0006
100702075,590185993,172,M9137A+P9137A,GA,NRTE_EXP_CH,2014-01-23,"c. other comminuted chicken (including sausage, patties, meatloaf, and other non-breaded, non-battered comminuted products)",00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140123,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100702075-590185993,0006
100702083,210068448,2378,M10787+P10787,MD,NRTE_EXP_TU,2014-01-23,e. mechanically separated turkey,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140123,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100702083-210068448,0006
100702166,590186034,5308,M6137+P6137,CA,SPECPGM_02,2014-01-23,a. Chicken breast,00        ,,Negative,,,,,,,,,,,,,,,,,20140123,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100702166-590186034,0010
100702198,853156073,5308,M6137+P6137,CA,SPECPGM_02,2014-01-23,h. Other,00        ,,Negative,,,,,,,,,,,,,,,,,20140123,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100702198-853156073,0010
100702206,853156050,3847,M112+P112,AR,NRTE_EXP_CH,2014-01-23,b. mechanically separated chicken,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140123,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100702206-853156050,0006
100702247,590186040,5333,P7632,CA,SPECPGM_02,2014-01-23,a. Chicken breast,00        ,,Negative,,,,,,,,,,,,,,,,,20140123,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100702247-590186040,0010
100702268,210068358,5333,P7632,CA,SPECPGM_02,2014-01-23,c. Chicken drumstick,00        ,,Negative,,,,,,,,,,,,,,,,,20140123,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100702268-210068358,0010
100702382,590186062,5309,P6137A,CA,SPECPGM_02,2014-01-23,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20140123,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100702382-590186062,0010
100702418,853156071,5333,P7632,CA,SPECPGM_02,2014-01-23,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20140123,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100702418-853156071,0010
100702421,590186047,5309,P6137A,CA,SPECPGM_02,2014-01-23,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20140123,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100702421-590186047,0010
100702433,210068356,5333,P7632,CA,SPECPGM_02,2014-01-23,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20140123,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100702433-210068356,0010
100702473,210068573,5333,P7632,CA,SPECPGM_02,2014-01-23,b. Chicken thigh,00        ,,Negative,,,,,,,,,,,,,,,,,20140123,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100702473-210068573,0010
100702476,853156197,5333,P7632,CA,SPECPGM_02,2014-01-23,b. Chicken thigh,00        ,,Negative,,,,,,,,,,,,,,,,,20140123,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100702476-853156197,0010
100702478,853156190,5333,P7632,CA,SPECPGM_02,2014-01-23,c. Chicken drumstick,00        ,,Negative,,,,,,,,,,,,,,,,,20140123,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100702478-853156190,0010
100702482,853156069,5309,P6137A,CA,SPECPGM_02,2014-01-23,a. Chicken breast,00        ,,Negative,,,,,,,,,,,,,,,,,20140123,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100702482-853156069,0010
100702501,590186060,5309,P6137A,CA,SPECPGM_02,2014-01-23,c. Chicken drumstick,00        ,,Negative,,,,,,,,,,,,,,,,,20140123,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100702501-590186060,0010
100702552,210068477,5308,M6137+P6137,CA,SPECPGM_02,2014-01-23,c. Chicken drumstick,00        ,,Negative,,,,,,,,,,,,,,,,,20140123,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100702552-210068477,0010
100702558,590186231,5308,M6137+P6137,CA,SPECPGM_02,2014-01-23,f. Whole chicken,00        ,,Positive,,,,,,,,,,,,,,,,,20140123,2014,Positive,Y,1,,N,0,,,,,,,,,,,,,,,,,,100702558-590186231,0010
100702561,853156202,5308,M6137+P6137,CA,SPECPGM_02,2014-01-23,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20140123,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100702561-853156202,0010
100702564,210068564,5308,M6137+P6137,CA,SPECPGM_02,2014-01-23,d. Chicken tenderloin,00        ,,Negative,,,,,,,,,,,,,,,,,20140123,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100702564-210068564,0010
100702569,590186045,5308,M6137+P6137,CA,SPECPGM_02,2014-01-23,a. Chicken breast,00        ,,Negative,,,,,,,,,,,,,,,,,20140123,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100702569-590186045,0010
100702582,590186044,3119,M8983+P8983,MN,NRTE_EXP_TU,2014-01-23,d. ground turkey,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140123,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100702582-590186044,0006
100702642,210068323,171,M9137+P9137,GA,NRTE_EXP_CH,2014-01-23,b. mechanically separated chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20140123,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100702642-210068323,0006
100702645,853156070,5309,P6137A,CA,SPECPGM_02,2014-01-23,b. Chicken thigh,00        ,,Negative,,,,,,,,,,,,,,,,,20140123,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100702645-853156070,0010
100702733,853156199,5309,P6137A,CA,SPECPGM_02,2014-01-23,d. Chicken tenderloin,00        ,,Negative,,,,,,,,,,,,,,,,,20140123,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100702733-853156199,0010
100702734,853156196,5309,P6137A,CA,SPECPGM_02,2014-01-23,a. Chicken breast,00        ,,Negative,,,,,,,,,,,,,,,,,20140123,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100702734-853156196,0010
100702757,853156188,2251,P806,VA,NRTE_EXP_CH,2014-01-23,b. mechanically separated chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20140123,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100702757-853156188,0006
100696269,853156189,339,M6653+P6653,FL,NRTE_EXP_CH,2014-01-24,a. ground chicken,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140124,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100696269-853156189,0006
100702200,210068540,12540,P33833+V33833,MS,NRTE_EXP_CH,2014-01-24,a. ground chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20140124,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100702200-210068540,0006
100702760,590186214,12461,P34308,TX,NRTE_EXP_CH,2014-01-24,b. mechanically separated chicken,00        ,,Positive,,15,,33210,,,Positive,Negative,,,,,,,,,20140124,2014,Positive,Y,1,Negative,Y,0,1 mL,15,,,,,,,,,,,,,,,,100702760-590186214,0006
100703118,853156192,5644,M2846+P2846+V2846A,CA,NRTE_EXP_CH,2014-01-24,a. ground chicken,00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140124,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100703118-853156192,0006
100703184,853156198,5309,P6137A,CA,SPECPGM_02,2014-01-24,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20140124,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100703184-853156198,0010
100703209,853156191,5309,P6137A,CA,SPECPGM_02,2014-01-24,c. Chicken drumstick,00        ,,Negative,,,,,,,,,,,,,,,,,20140124,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100703209-853156191,0010
100703217,590186233,5333,P7632,CA,SPECPGM_02,2014-01-24,b. Chicken thigh,00        ,,Negative,,,,,,,,,,,,,,,,,20140124,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100703217-590186233,0010
100703222,210068560,5309,P6137A,CA,SPECPGM_02,2014-01-24,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20140124,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100703222-210068560,0010
100703228,853156200,5333,P7632,CA,SPECPGM_02,2014-01-24,f. Whole chicken,00        ,,Negative,,,,,,,,,,,,,,,,,20140124,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100703228-853156200,0010
100703234,590186215,124047,M1633A+P17764A,WI,NRTE_EXP_TU,2014-01-24,"f. other comminuted turkey (including sausage, patties, meatloaf, and other non-breaded, non-battered comminuted products)",00        ,,Negative,,,,,,,,Negative,,,,,,,,,20140124,2014,Negative,Y,0,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100703234-590186215,0006
100703237,853156203,5333,P7632,CA,SPECPGM_02,2014-01-24,a. Chicken breast,00        ,,Negative,,,,,,,,,,,,,,,,,20140124,2014,Negative,Y,0,,N,0,,,,,,,,,,,,,,,,,,100703237-853156203,0010
100703268,210068533,74,M6519+P6519,GA,NRTE_EXP_CH,2014-01-24,b. mechanically separated chicken,00        ,,Positive,,,,,,,,Negative,,,,,,,,,20140124,2014,Positive,Y,1,Negative,Y,0,1 mL,,,,,,,,,,,,,,,,,100703268-210068533,0006
