form_id,sample_number,establishment_id,establishment_number,project_code,collection_date,product_type,not_analyzed,not_analyzed_explain,salmonella_sp_analysis,salmonella_sp_analysis_canceled,salmonellae_mpn_g,salmonellae_mpn_g_canceled,salmonellae_mpn_combination,salmonella_quantitative_cfu_g,salmonella_quantitative_cfu_ml,salmonella_mpn_qualitative,campylobacter_analysis_1ml,campylobacter_analysis_1ml_canceled,campylobacter_analysis_30ml,campylobacter_analysis_30ml_canceled,aerobic_plate_count_mpn_ml,enterobacteriaceae_mpn_ml,aerobic_plate_count_mpn_100_sq_cm,enterobacteriaceae_mpn_100_sq_cm,aerobic_plate_count_mpn_g,collection_date_key,fiscal_year,salmonella_result,salmonella_analyzed,salmonella_positive,campylobacter_result,campylobacter_analyzed,campylobacter_positive,campylobacter_method,sample_key,sample_source_key
101620110,590389734,3856,P705,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101620110-590389734,0001
101620910,590390056,696,P9197,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101620910-590390056,0001
101621094,590389963,4512,P6510,HC_CPT_LBW01,2017-03-28,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101621094-590389963,0010
101621820,590389708,4093,P19865+V19865,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101621820-590389708,0001
101622767,210290179,5309,P6137A,HC_CPT_LBW01,2017-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101622767-210290179,0010
101622831,210290198,4595,P6529,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Positive,,,,,,,,,20170328,2017,Negative,Y,0,Positive,Y,1,1 mL,101622831-210290198,0001
101623001,590389675,4490,P522,HC_CPT_LBW01,2017-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101623001-590389675,0010
101623581,590389743,126518,P46826,EXP_CPT_OT01,2017-03-28,"b. Whole Liver (only whole livers should be collected, not pieces of livers)",00,,Positive,,,,,,,,Positive,,,,,,,,,20170328,2017,Positive,Y,1,Positive,Y,1,1 mL,101623581-590389743,0010
101623731,590390039,4493,P912,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101623731-590390039,0001
101623760,590389987,2173,P19514,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101623760-590389987,0001
101624100,210290194,63,P2686,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101624100-210290194,0001
101624131,210290259,589,P1243,HC_CH_COM01,2017-03-28,a. ground chicken,00,,Positive,,,,,,,,Negative,,Negative,,,,,,,20170328,2017,Positive,Y,1,Negative,Y,0,30 mL,101624131-210290259,0008
101624196,590389989,4515,P6666,HC_CPT_LBW01,2017-03-28,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101624196-590389989,0010
101625231,590389949,10201,M32042+P32042+V32042,HC_CPT_LBW01,2017-03-28,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101625231-590389949,0010
101625325,590390036,4485,M17250+P6+V6,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101625325-590390036,0001
101625349,210290656,3752,P13369+V13369,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101625349-210290656,0001
101626381,590389959,4540,P320,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101626381-590389959,0001
101626467,210290247,39,P910,F_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101626467-210290247,0001
101626554,210290253,2967,M18866+P551,HC_TU_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101626554-210290253,0003
101627698,210290625,126846,P46431,F_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101627698-210290625,0001
101628670,590389669,127044,P45483,HC_CPT_LBW01,2017-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101628670-590389669,0008
101630017,210290132,4489,P517,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101630017-210290132,0001
101630027,590389697,2351,P7927,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101630027-590389697,0001
101630558,590389659,4243,P7091,HC_CPT_LBW01,2017-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101630558-590389659,0010
101632117,590389663,3134,M15805+P15805+V15805,HC_CPT_LBW01,2017-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101632117-590389663,0010
101632307,590389726,2260,P935,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101632307-590389726,0001
101632332,210290713,4150,M635+P635,HC_CH_COM01,2017-03-28,"e. other raw comminuted chicken products (other non-breaded, non-battered comminuted products, but NOT including mechanically separated product)",00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,30 mL,101632332-210290713,0008
101632799,210290161,586,P1201,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101632799-210290161,0001
101632857,210290214,9420,P20699A,HC_CPT_LBW01,2017-03-28,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101632857-210290214,0010
101633150,853271945,1668,M5916+P5916+V5916,HC_CH_COM01,2017-03-28,b. raw chicken sausage (including links and sausage patties),00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,30 mL,101633150-853271945,0008
101633614,590389654,2071,M8403+P8403,HC_CPT_LBW01,2017-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101633614-590389654,0010
101633742,590389662,85,M6640+P6640,HC_CPT_LBW01,2017-03-28,a. Breast,00,,Positive,,,,,,,,Negative,,,,,,,,,20170328,2017,Positive,Y,1,Negative,Y,0,1 mL,101633742-590389662,0010
101633861,210290264,2961,M322A+P322,HC_CH_COM01,2017-03-28,a. ground chicken,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,30 mL,101633861-210290264,0008
101635114,210290707,2969,M579+P579+V579,HC_TU_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101635114-210290707,0003
101635300,210290252,5112,M18909+P157,HC_TU_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101635300-210290252,0003
101635311,210290249,4530,P18557,HC_CPT_LBW01,2017-03-28,b. Leg,00,,,25-7  Lab problem - sample inadvertently discarded,,,,,,,Negative,,,,,,,,,20170328,2017,,N,0,Negative,Y,0,1 mL,101635311-210290249,0010
101635639,210290115,3879,P7085+V7085,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101635639-210290115,0001
101636209,590389722,12513,M34145+P34145,F_CH_CARC01,2017-03-28,,00,,Positive,,,,,,,,Positive,,,,,,,,,20170328,2017,Positive,Y,1,Positive,Y,1,1 mL,101636209-590389722,0001
101636491,210290188,2111,P17340,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101636491-210290188,0001
101636876,210290217,4441,M20106+P20106,HC_CPT_LBW01,2017-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101636876-210290217,0010
101637500,590389738,4161,P1294+V1294,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101637500-590389738,0001
101638013,210290201,2,P32,HC_CPT_LBW01,2017-03-28,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101638013-210290201,0010
101638121,210290234,9808,P32182,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101638121-210290234,0001
101638617,590389750,651,M7345+P7345,HC_TU_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101638617-590389750,0003
101638618,210290117,13257,P33900+V33900,HC_CPT_LBW01,2017-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101638618-210290117,0008
101638628,590389648,1261,M7567+P7567,HC_CPT_LBW01,2017-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101638628-590389648,0008
101638707,210290158,2267,P1318,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101638707-210290158,0001
101638875,590389754,7117,M10017+P10017,HC_CH_COM01,2017-03-28,a. ground chicken,00,,Positive,,,,,,,,Negative,,Negative,,,,,,,20170328,2017,Positive,Y,1,Negative,Y,0,30 mL,101638875-590389754,0008
101638876,590389718,2477,P39,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101638876-590389718,0001
101638906,590389655,3881,P7101,HC_CPT_LBW01,2017-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101638906-590389655,0008
101638913,210290127,4518,P7485+V7485,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101638913-210290127,0001
101638918,210290122,2349,P7903,HC_CPT_LBW01,2017-03-28,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101638918-210290122,0010
101638923,590389702,2349,P7903,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101638923-590389702,0001
101639065,210290241,3570,P1315,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101639065-210290241,0001
101639087,590389749,9337,M31727+P31727+V31727A,HC_TU_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101639087-590389749,0003
101639128,210290223,3571,P1362,HC_CPT_LBW01,2017-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101639128-210290223,0008
101639156,590389664,11721,M33997+P33997,HC_CPT_LBW01,2017-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101639156-590389664,0008
101639386,210290599,3847,M112+P112,HC_CPT_LBW01,2017-03-28,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101639386-210290599,0010
101639587,210290559,4530,P18557,HC_CPT_LBW01,2017-03-28,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101639587-210290559,0010
101639588,210290637,4530,P18557,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101639588-210290637,0001
101639592,590390044,32,P646,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101639592-590390044,0001
101639599,210290609,3570,P1315,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101639599-210290609,0001
101639653,590389682,4567,P1307,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101639653-590389682,0001
101639660,590389736,3853,P481,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101639660-590389736,0001
101639690,590390029,245,P18873,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101639690-590390029,0001
101639691,590390061,734,P18285,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101639691-590390061,0001
101639716,590389710,127006,P51179+V51179,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101639716-590389710,0001
101639730,590389751,4150,M635+P635,HC_TU_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101639730-590389751,0003
101639779,210290261,6965,M190+P190+V190,HC_TU_COM01,2017-03-28,a. ground turkey,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,30 mL,101639779-210290261,0009
101639784,590389700,4493,P912,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101639784-590389700,0001
101639793,590389687,847,P794,HC_CPT_LBW01,2017-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101639793-590389687,0010
101640031,590389668,3466,M17202A+P17202A+V17202A,HC_CPT_LBW01,2017-03-28,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101640031-590389668,0010
101640045,853271943,496,M18726+P18726,HC_CH_COM01,2017-03-28,b. raw chicken sausage (including links and sausage patties),00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,30 mL,101640045-853271943,0008
101640119,853271946,8371,P22000,HC_TU_COM01,2017-03-28,a. ground turkey,00,,Positive,,0.11,,12000,,,Positive,Negative,,Negative,,,,,,,20170328,2017,Positive,Y,1,Negative,Y,0,30 mL,101640119-853271946,0009
101640213,590390074,9259,M27389+P27389+V27389,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,,,,07  Temperature too high,,,,,,20170328,2017,Negative,Y,0,,N,0,,101640213-590390074,0001
101640368,590389658,13425,M40036+P40036,HC_CPT_LBW01,2017-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101640368-590389658,0010
101640439,210290167,8719,M20446+P20446+V20446,F_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101640439-210290167,0001
101640783,210290686,4243,P7091,HC_CH_CARC01,2017-03-28,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101640783-210290686,0001
101640894,210290628,3942,P486,HC_CPT_LBW01,2017-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101640894-210290628,0008
101640921,590389966,3881,P7101,HC_CPT_LBW01,2017-03-28,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170328,2017,Negative,Y,0,Negative,Y,0,1 mL,101640921-590389966,0008
101613974,590390070,127281,P1304A+V1304A,HC_CH_COM01,2017-03-29,a. ground chicken,00,,Negative,,,,,,,,Negative,,Negative,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,30 mL,101613974-590390070,0008
101614324,590390318,3849,P165M+V165M,HC_CPT_LBW01,2017-03-29,a. Breast,00,,Positive,,,,,,,,Negative,,,,,,,,,20170329,2017,Positive,Y,1,Negative,Y,0,1 mL,101614324-590390318,0010
101614481,210290597,578,P510,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101614481-210290597,0001
101614494,590390041,577,P419,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101614494-590390041,0001
101614563,590389960,3841,P768+V768,HC_CPT_LBW01,2017-03-29,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101614563-590389960,0010
101614597,210290540,39,P910,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101614597-210290540,0001
101614709,210290562,8,P170,HC_CPT_LBW01,2017-03-29,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101614709-210290562,0010
101615576,210290644,6530,M7559+P134+V7559,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101615576-210290644,0001
101615603,590390013,13936,P39915+V39915,HC_CPT_LBW01,2017-03-29,a. Breast,00,,Negative,,,,,,,,Positive,,,,,,,,,20170329,2017,Negative,Y,0,Positive,Y,1,1 mL,101615603-590390013,0010
101615829,590390274,3518,P20251,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101615829-590390274,0001
101616137,590390290,41,P1250,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101616137-590390290,0001
101616227,590390334,4420,P19688+V19688,HC_CPT_LBW01,2017-03-29,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101616227-590390334,0010
101616341,210290950,3680,M7089+P7089,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101616341-210290950,0001
101616533,590390000,4093,P19865+V19865,HC_CPT_LBW01,2017-03-29,c. Wing,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101616533-590390000,0010
101616577,590389973,4567,P1307,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101616577-590389973,0001
101616626,210290617,12461,P34308,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101616626-210290617,0001
101616829,590390010,3847,M112+P112,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101616829-590390010,0001
101617928,210290569,13228,P38555,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101617928-210290569,0001
101618147,210290908,567,M7478+P1,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101618147-210290908,0001
101618194,590390299,126027,P46091,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101618194-590390299,0001
101618226,590390002,2250,P764,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101618226-590390002,0001
101618301,210290675,3873,M5842+P5842+V5842,HC_CPT_LBW01,2017-03-29,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101618301-210290675,0010
101618978,590390076,4496,P6504,HC_CPT_LBW01,2017-03-29,b. Leg,00,,Negative,,,,,,,,,,,07  Temperature too high,,,,,,20170329,2017,Negative,Y,0,,N,0,,101618978-590390076,0010
101619898,590389992,12461,P34308,HC_CPT_LBW01,2017-03-29,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101619898-590389992,0010
101619946,210290888,4755,P19152+V19152,HC_CPT_LBW01,2017-03-29,c. Wing,00,,Positive,,,,,,,,Positive,,,,,,,,,20170329,2017,Positive,Y,1,Positive,Y,1,1 mL,101619946-210290888,0010
101619954,590390344,13729,P40183,HC_CPT_LBW01,2017-03-29,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101619954-590390344,0010
101619989,210291001,32,P646,HC_CPT_LBW01,2017-03-29,c. Wing,00,,Negative,,,,,,,,Positive,,,,,,,,,20170329,2017,Negative,Y,0,Positive,Y,1,1 mL,101619989-210291001,0010
101620437,590390048,44,P1257,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101620437-590390048,0001
101620912,590390316,696,P9197,HC_CPT_LBW01,2017-03-29,b. Leg,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101620912-590390316,0010
101621098,210290889,4512,P6510,HC_CH_CARC01,2017-03-29,,00,,Positive,,,,,,,,Negative,,,,,,,,,20170329,2017,Positive,Y,1,Negative,Y,0,1 mL,101621098-210290889,0001
101621488,590389957,4526,P17500,HC_CPT_LBW01,2017-03-29,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101621488-590389957,0010
101621490,210290667,4526,P17500,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101621490-210290667,0001
101622222,210290634,4509,P1235,HC_CPT_LBW01,2017-03-29,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101622222-210290634,0010
101622348,590390350,3906,P13584+V13584,HC_CPT_LBW01,2017-03-29,a. Breast,00,,Negative,,,,,,,,Positive,,,,,,,,,20170329,2017,Negative,Y,0,Positive,Y,1,1 mL,101622348-590390350,0010
101622359,210290976,4141,P206+V206,HC_CPT_LBW01,2017-03-29,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101622359-210290976,0010
101622380,590389978,2160,P19112,HC_CPT_LBW01,2017-03-29,a. Breast,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101622380-590389978,0010
101622834,590390057,564,P687,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101622834-590390057,0001
101622876,210290596,4495,P1317+V1317,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101622876-210290596,0001
101623007,210290613,4491,P559,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101623007-210290613,0001
101623450,590390046,567,M7478+P1,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101623450-590390046,0001
101623459,210290561,2160,P19112,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101623459-210290561,0001
101623493,590390065,4807,M751+P1049,HC_TU_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101623493-590390065,0003
101623584,210290640,126518,P46826,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101623584-210290640,0001
101623618,590389969,3850,P165S+V165S,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101623618-590389969,0001
101624054,210290705,4510,P1254+V1254,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,,,,07  Temperature too high,,,,,,20170329,2017,Negative,Y,0,,N,0,,101624054-210290705,0001
101624095,590390006,2214,M2161+P3,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101624095-590390006,0001
101624488,590390062,3723,M8727+P8727+V8727,HC_TU_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101624488-590390062,0003
101624524,210290592,4568,P1353,HC_CH_CARC01,2017-03-29,,00,,Negative,,,,,,,,Negative,,,,,,,,,20170329,2017,Negative,Y,0,Negative,Y,0,1 mL,101624524-210290592,0001
