form_id,sample_number,establishment_id,establishment_number,project_code,collection_date,product_type,not_analyzed,not_analyzed_explain,salmonella_sp_analysis,salmonella_sp_analysis_canceled,salmonellae_mpn_g,salmonellae_mpn_g_canceled,salmonellae_mpn_combination,salmonella_quantitative_cfu_g,salmonella_quantitative_cfu_ml,salmonella_mpn_qualitative,campylobacter_analysis_1ml,campylobacter_analysis_1ml_canceled,campylobacter_analysis_30ml,campylobacter_analysis_30ml_canceled,aerobic_plate_count_mpn_ml,enterobacteriaceae_mpn_ml,aerobic_plate_count_mpn_100_sq_cm,enterobacteriaceae_mpn_100_sq_cm,aerobic_plate_count_mpn_g,collection_date_key,fiscal_year,salmonella_result,salmonella_analyzed,salmonella_positive,campylobacter_result,campylobacter_analyzed,campylobacter_positive,campylobacter_method,sample_key,sample_source_key
103110508,300301304,4490,P522,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103110508-300301304,0001
103110514,300301287,1581,P1525,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103110514-300301287,0010
103110530,300300866,3752,P13369+V13369,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103110530-300300866,0001
103110575,300301118,4430,M19909+P19909,HC_CPT_LBW01,2023-01-04,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103110575-300301118,0008
103110602,300300806,1815,P17336,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103110602-300300806,0010
103110621,300301302,4516,P7342+V7342,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103110621-300301302,0001
103110635,300301151,1906,M810+P810,HC_CPT_LBW01,2023-01-04,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103110635-300301151,0010
103110692,300300828,6164685,M34078A+P34078A,HC_CPT_LBW01,2023-01-04,Wing,00,,Positive,,,,,,,,,,Positive,,,,,,,20230104,2023,Positive,Y,1,Positive,Y,1,30 mL,103110692-300300828,0010
103110793,300301124,4505,P519,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103110793-300301124,0001
103110843,300301182,3362,M5533+P5533+V5533,HC_TU_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103110843-300301182,0003
103110861,300301271,126987,M45465+P45465+V45465,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103110861-300301271,0010
103111023,300301016,6516,M5351+P5351,HC_CH_COM01,2023-01-04,,00,,Positive,,,,,,,,,,Positive,,,,,,,20230104,2023,Positive,Y,1,Positive,Y,1,30 mL,103111023-300301016,0008
103111074,300301295,2249,M667+P667,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103111074-300301295,0001
103111089,300300841,8112,M21430+P21430,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103111089-300300841,0010
103111163,300301244,496,M18726+P18726,HC_CH_COM01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103111163-300301244,0008
103111259,300301070,4485,M17250+P6+V6,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103111259-300301070,0001
103111340,300301081,586,P1201,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103111340-300301081,0010
103111398,300301584,2250,P764,HC_CPT_LBW01,2023-01-04,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103111398-300301584,0010
103111405,300300859,8862,M27297+P27297,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103111405-300300859,0001
103111425,300302007,4514,P6638,HC_CPT_LBW01,2023-01-04,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103111425-300302007,0010
103111432,300302054,6165818,M47579+P47579,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103111432-300302054,0001
103111452,300301666,32,P646,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,,13  Insufficient tissue or sample,,,,,,20230104,2023,Negative,Y,0,,N,0,,103111452-300301666,0001
103111476,300301713,4506,P548,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103111476-300301713,0001
103111477,300301570,2349,P7903,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103111477-300301570,0001
103111511,300301728,2278,P2178,HC_CH_COM01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103111511-300301728,0008
103111563,300302011,6164631,M46689+P46689,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103111563-300302011,0010
103111595,300300824,4420,P19688+V19688,HC_CPT_LBW01,2023-01-04,Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103111595-300300824,0010
103111707,300302043,5112,M18909+P157,HC_TU_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103111707-300302043,0003
103111817,300300877,12461,P34308,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103111817-300300877,0001
103111856,300301562,3851,P208+V208,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103111856-300301562,0001
103111866,300301595,3906,P13584+V13584,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103111866-300301595,0010
103111873,300301114,4516,P7342+V7342,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103111873-300301114,0001
103111908,300301718,2251,P806,EXP_CH_MSK01,2023-01-04,,00,,Positive,,,,,,,,,,Positive,,,,,,,20230104,2023,Positive,Y,1,Positive,Y,1,30 mL,103111908-300301718,0008
103111909,300302019,2214,M2161+P3,HC_CPT_LBW01,2023-01-04,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103111909-300302019,0010
103111923,300301172,3870,P5787,HC_CPT_LBW01,2023-01-04,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103111923-300301172,0008
103111930,300300868,3,P40,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103111930-300300868,0001
103111953,300302047,577,P419,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103111953-300302047,0001
103111971,300300981,6413,M1015+P1015+V1015,HC_TU_COM01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103111971-300300981,0009
103111983,300301097,45,P1272,HC_CPT_LBW01,2023-01-04,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103111983-300301097,0010
103111993,300300827,11688,M34009+P34009,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103111993-300300827,0010
103112234,300301301,6162833,M45919+P45919,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103112234-300301301,0001
103112250,300300861,3571,P1362,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103112250-300300861,0001
103112277,300301178,3854,P511,HC_TU_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103112277-300301178,0003
103112360,300301586,6165029,M46324A+P46324A+V46324A,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103112360-300301586,0001
103112627,300301292,38,P855,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103112627-300301292,0001
103112771,300301694,4496,P6504,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103112771-300301694,0001
103112808,300300983,566,P843,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103112808-300300983,0001
103112903,300301260,4534,M19636+P19636,HC_CPT_LBW01,2023-01-04,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103112903-300301260,0010
103112960,300302306,9808,P32182,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103112960-300302306,0010
103112999,300300875,4148,P584,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103112999-300300875,0001
103113123,300301616,5059,M19652+P19652,HC_CPT_LBW01,2023-01-04,Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103113123-300301616,0010
103113165,300301625,3842,M13289+P963,HC_TU_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103113165-300301625,0003
103113196,300302439,4128,P325,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103113196-300302439,0001
103113223,300301687,3879,P7085+V7085,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103113223-300301687,0001
103113243,300302035,3849,P165M+V165M,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103113243-300302035,0010
103113266,300301548,4783,M20322+P20322,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103113266-300301548,0001
103113273,300301653,4487,P308,HC_CPT_LBW01,2023-01-04,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103113273-300301653,0010
103113536,300301673,2267,P1318,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103113536-300301673,0001
103113563,300300822,6163106,M1305+P1305+V1305,HC_CPT_LBW01,2023-01-04,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103113563-300300822,0010
103113599,300301580,4538,P164,HC_CPT_LBW01,2023-01-04,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103113599-300301580,0010
103113714,300301270,4493,P912,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103113714-300301270,0010
103113805,300302296,2264,P1249,HC_CPT_LBW01,2023-01-04,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103113805-300302296,0010
103113913,300300867,3856,P705,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103113913-300300867,0001
103113975,300301100,4507,P758,HC_CPT_LBW01,2023-01-04,Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103113975-300301100,0010
103113993,300301679,4159,P1137,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103113993-300301679,0008
103113994,300301551,4159,P1137,HC_CH_CARC01,2023-01-04,,00,,Positive,,,,,,<10,,,,Positive,,,,,,,20230104,2023,Positive,Y,1,Positive,Y,1,30 mL,103113994-300301551,0001
103114044,300301684,3883,P7156+V7156,HC_CPT_LBW01,2023-01-04,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103114044-300301684,0010
103114045,300301272,13936,P39915+V39915,HC_CPT_LBW01,2023-01-04,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103114045-300301272,0010
103114050,300301245,13936,P39915+V39915,HC_CH_COM01,2023-01-04,,00,,Positive,,,,,,,,,,Negative,,,,,,,20230104,2023,Positive,Y,1,Negative,Y,0,30 mL,103114050-300301245,0008
103114069,300301019,2236,P146,HC_CPT_LBW01,2023-01-04,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103114069-300301019,0010
103114089,300300830,12513,M34145+P34145,HC_CPT_LBW01,2023-01-04,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103114089-300300830,0010
103114109,300302025,4491,P559,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103114109-300302025,0010
103114243,300301558,6847,M9977+P1325,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103114243-300301558,0001
103114280,300301575,4496,P6504,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103114280-300301575,0010
103114285,300302049,4509,P1235,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103114285-300302049,0001
103114308,300301596,7855,P21234,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103114308-300301596,0010
103114313,300301060,734,P18285,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103114313-300301060,0010
103114342,300300847,4523,M11507+P11507+V11507,HC_CPT_LBW01,2023-01-04,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103114342-300300847,0010
103114443,300301147,11336,M20251W+P20251W,HC_CPT_LBW01,2023-01-04,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103114443-300301147,0010
103114470,300300899,6563,P8437+V8437,HC_TU_COM01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103114470-300300899,0009
103114653,300301128,4541,P341,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103114653-300301128,0001
103114682,300300803,3680,M7089+P7089,HC_CPT_LBW01,2023-01-04,Breast,00,,Positive,,,,,,,,,,Positive,,,,,,,20230104,2023,Positive,Y,1,Positive,Y,1,30 mL,103114682-300300803,0010
103114718,300301267,39,P910,HC_CPT_LBW01,2023-01-04,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103114718-300301267,0010
103114854,300301524,13729,P40183,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103114854-300301524,0001
103114984,300302028,6162776,P45910,HC_CPT_LBW01,2023-01-04,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103114984-300302028,0010
103115075,300302042,4540,P320,HC_CPT_LBW01,2023-01-04,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103115075-300302042,0010
103115117,300301029,2260,P935,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103115117-300301029,0001
103115128,300301266,469,M17335+P17335,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103115128-300301266,0010
103115165,300301113,4244,M7091A+P7091A,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103115165-300301113,0010
103115388,300300901,8250,M20887+P20887,HC_CH_COM01,2023-01-04,,00,,Positive,,,,,,,,,,Negative,,,,,,,20230104,2023,Positive,Y,1,Negative,Y,0,30 mL,103115388-300300901,0008
103115468,300301145,4501,P192,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103115468-300301145,0001
103115469,300301110,12461,P34308,HC_CPT_LBW01,2023-01-04,Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103115469-300301110,0010
103115491,300301253,4579,M2629+P2629+V2629,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103115491-300301253,0010
103115541,300301058,4161,P1294+V1294,HC_CPT_LBW01,2023-01-04,Leg,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103115541-300301058,0010
103115564,300300978,7811,M21207+P21207+V21207,HC_TU_COM01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103115564-300300978,0009
103115609,300301634,41,P1250,HC_CPT_LBW01,2023-01-04,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103115609-300301634,0010
103115779,300301561,6025,P6058,HC_CPT_LBW01,2023-01-04,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103115779-300301561,0010
103115822,300301055,9820,P32143,HC_CPT_LBW01,2023-01-04,Leg,00,,Positive,,,,,,,,,,Negative,,,,,,,20230104,2023,Positive,Y,1,Negative,Y,0,30 mL,103115822-300301055,0010
103115971,300300800,5721,M4934+P4934,HC_CPT_LBW01,2023-01-04,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103115971-300300800,0010
103115975,300300905,5721,M4934+P4934,F_CH_COM01,2023-01-04,,00,,Negative,,,,,,,,,,,,,,,,,20230104,2023,Negative,Y,0,,N,0,,103115975-300300905,0008
103115983,300301053,750,P19128,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103115983-300301053,0010
103115991,300301021,589,P1243,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103115991-300301021,0010
103116095,300301249,2969,M579+P579+V579,HC_TU_COM01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103116095-300301249,0009
103116100,300300999,589,P1243,HC_CH_COM01,2023-01-04,,00,,Positive,,,,,,,,,,Negative,,,,,,,20230104,2023,Positive,Y,1,Negative,Y,0,30 mL,103116100-300300999,0008
103116146,300301578,126027,P46091,HC_CPT_LBW01,2023-01-04,Wing,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103116146-300301578,0010
103116172,300301102,664,M7470+P7470,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103116172-300301102,0010
103116184,300301120,2251,P806,HC_CPT_LBW01,2023-01-04,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103116184-300301120,0010
103116202,300301307,4984,M8139+P8139,HC_CH_COM01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103116202-300301307,0008
103116208,300301141,4984,M8139+P8139,HC_CPT_LBW01,2023-01-04,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103116208-300301141,0010
103116260,300301166,2314,P4602A,HC_CPT_LBW01,2023-01-04,Wing,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103116260-300301166,0010
103116322,300301044,4357,M13530+P13530,HC_CPT_LBW01,2023-01-04,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103116322-300301044,0010
103116367,300300897,847,P794,HC_CH_COM01,2023-01-04,,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103116367-300300897,0008
103116709,300301998,651,M7345+P7345,HC_TU_COM01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103116709-300301998,0009
103116807,300300903,6965,M190+P190+V190,HC_TU_COM01,2023-01-04,,00,,Positive,,,,,,,,,,Negative,,,,,,,20230104,2023,Positive,Y,1,Negative,Y,0,30 mL,103116807-300300903,0009
103117218,300301130,245,P18873,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103117218-300301130,0001
103117636,300301084,13078,M38463+P38463,HC_CPT_LBW01,2023-01-04,Leg,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103117636-300301084,0010
103117766,300301991,3650,M5562+P5562+V5562,HC_CH_COM01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103117766-300301991,0008
103117886,300302051,38,P855,HC_CH_CARC01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103117886-300302051,0001
103117949,300301246,13387,P38466,HC_TU_COM01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103117949-300301246,0009
103117960,300301306,2678,M17557+P17557,F_CPT_LBW01,2023-01-04,Leg,00,,Negative,,,,,,,,,,,,,,,,,20230104,2023,Negative,Y,0,,N,0,,103117960-300301306,0010
103118118,300301242,6163678,M46255+P46255,HC_CH_COM01,2023-01-04,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103118118-300301242,0008
103118186,300301169,133,P7374,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Positive,,,,,,,20230104,2023,Negative,Y,0,Positive,Y,1,30 mL,103118186-300301169,0010
103118270,300301269,63,P2686,HC_CPT_LBW01,2023-01-04,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20230104,2023,Negative,Y,0,Negative,Y,0,30 mL,103118270-300301269,0008
103075571,300301744,4119,M10+P7212+V10,F_CPT_LBW01,2023-01-05,Breast,00,,Negative,,,,,,,,,,,,,,,,,20230105,2023,Negative,Y,0,,N,0,,103075571-300301744,0010
103098505,300301623,123767,P44935,F_CPT_LBW01,2023-01-05,Breast,00,,Negative,,,,,,,,,,,,,,,,,20230105,2023,Negative,Y,0,,N,0,,103098505-300301623,0008
103101988,300301747,13550,M2676+P2676,F_CPT_LBW01,2023-01-05,Leg,00,,Negative,,,,,,,,,,,,,,,,,20230105,2023,Negative,Y,0,,N,0,,103101988-300301747,0010
103109335,300301740,6488,P244+V244A,HC_TU_COM01,2023-01-05,,00,,Negative,,,,,,,,,,Negative,,,,,,,20230105,2023,Negative,Y,0,Negative,Y,0,30 mL,103109335-300301740,0009
103109460,300301659,13219,M34467+P34467+V34467,HC_CPT_LBW01,2023-01-05,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20230105,2023,Negative,Y,0,Negative,Y,0,30 mL,103109460-300301659,0010
103109465,300302037,2903,M18600+P18600,HC_CPT_LBW01,2023-01-05,Breast,00,,Negative,,,,,,,,,,Negative,,,,,,,20230105,2023,Negative,Y,0,Negative,Y,0,30 mL,103109465-300302037,0010
